	WTSD5	WTHC5	logFC	logCPM	F	PValue	FDR
12831	1393.13380057398	1930.84419882948	-0.29497262683855	5.4525591120923	17.123269447901	0.000197869812287128	0.00138166566186653
22668	5678.94573393574	5459.71058031508	0.148555291618527	7.25976307364221	16.9956915025277	0.000198021774474091	0.00138206263442989
67785	2192.87001008155	2196.47565877653	-0.140967248150103	5.96155734787686	16.9901113811139	0.000198422486503106	0.00138395756502223
105651	211.541770230145	282.304973744747	-0.393126241888957	2.8530830105048	16.9892591200968	0.000198483763368407	0.00138395756502223
328019	44.6110387882215	66.9992459072198	-0.652151355813218	0.683700629897598	16.9664054654573	0.000200134409754072	0.00139479765378245
207792	312.803080401365	421.377432638115	-0.373806514242235	3.41636817740203	16.9605003554368	0.000200563273394318	0.00139711645526982
74195	2863.89446345616	3233.56652847881	-0.157854708221219	6.45657780427691	16.9541994709384	0.000201021952713833	0.00139932229031448
75202	783.158239256146	946.764649153531	-0.238311090862623	4.59827801295492	16.9535056128611	0.00020107253060193	0.00139932229031448
73094	4735.92461739753	5054.99421583384	-0.161155415971657	7.12295765445776	16.9491548074938	0.000201389983933907	0.00140086063022671
545622	3676.5524652223	3204.57033014275	0.20967424259144	6.62767350555177	16.9352164841322	0.000202410558272169	0.00140728603935545
16985	191.744460712067	283.293880561476	-0.498986737504108	2.81191513904552	16.9875275366273	0.000202871389218624	0.00140981547428782
73571	36.6364997134989	59.384026162766	-0.639295260490188	0.512530159484472	16.9245674371446	0.000203193975439454	0.0014113822452728
80291	379.108799962764	331.661377742499	0.334073241809036	3.25888632938508	16.9097373479125	0.000204290326726442	0.00141831951154416
64291	14249.4746670032	15666.2816735214	-0.14769661628052	8.74701607501534	16.9028391072007	0.000204802427030717	0.00142084653436444
329160	878.898423032467	1121.12399174158	-0.276237866402589	4.88280655949574	16.9022009245957	0.000204849871962941	0.00142084653436444
76089	6701.08850224976	5885.03820334252	0.175324138489451	7.49290829402872	16.9007916740289	0.000204954682221923	0.00142089527069025
74094	824.148399057103	760.548713751377	0.249842618497866	4.43483575040075	16.886321794654	0.000206034138633741	0.00142769769598803
240960	53.1673584500212	79.5052063533249	-0.685857228383671	0.950415882471162	16.8837879669688	0.000206223780737371	0.00142833067583162
320297	223.632466057353	293.588348788745	-0.392335337155681	2.92968043479657	16.8731408788499	0.000207022673092056	0.00143318078261108
100504048	57.3971284244773	88.8515399537145	-0.59889339443415	1.14669591208801	16.8641094505305	0.000207702902576908	0.00143720517968812
72981	2198.52438516155	2386.02060084189	-0.167784174646718	6.02220385070457	16.8471862649647	0.000208983897801267	0.00144538078008101
14167	5044.17261307896	5419.46436432736	-0.191719233531567	7.25852509961822	16.8407827162276	0.000209470789593451	0.00144805901217052
268417	314.767747313846	441.313656544492	-0.367233341221845	3.46773658678193	16.835765003008	0.000209853148324918	0.00145001241003775
69656	135.818312409628	181.34196346934	-0.485977922848639	2.24190142326305	16.8329936410381	0.000210064647513539	0.00145078393204337
20405	1194.91471679638	1128.092797368	0.222370437949045	5.00655762032225	16.8215158081507	0.000210942993328524	0.00145615802187971
545056	407.355316090741	458.783916733993	-0.289167175691392	3.67522095060179	16.8156492162479	0.000211393436266455	0.00145857455953839
217371	806.110135242255	1052.01459624921	-0.300190388115896	4.83225397697063	16.8294816319543	0.000211815114458833	0.00146079042629393
73713	150.013014450154	193.157775254683	-0.379813854381036	2.33751260388411	16.8053124125165	0.000212189584377108	0.00146267877162417
12808	8625.811409262	7593.26172975733	0.228132677653	7.80174523584347	16.8369817006162	0.000212732062032976	0.00146531054078548
103466	4815.88883685618	4239.65022458827	0.228066774786869	7.02297939807688	16.797762948534	0.000212773053544653	0.00146531054078548
328967	114.90290735009	83.3576340649927	0.542638888929609	1.56232604659274	16.7917916104822	0.000213235757486716	0.00146749676006086
54219	271.51227327284	333.642461780808	-0.310850343747293	3.15573113140486	16.7910604165461	0.000213292488971752	0.00146749676006086
230696	412.687878295638	370.792235242881	0.250361664956389	3.45477726416186	16.7897322308657	0.000213395580381429	0.00146751120611573
406220	149.709230715892	229.157353957727	-0.493142636648062	2.33651408241482	16.7832128800842	0.000213902365708451	0.00146984689127418
54486	145.685655454407	182.008697691787	-0.408720578511961	2.26466512365282	16.7827611934302	0.000213937524949756	0.00146984689127418
21859	4066.59010057923	3242.92081643468	0.269027126167226	6.69974263193566	16.9504466911987	0.00021425758170046	0.00147135015108194
242667	12552.4567936838	12385.6340605049	0.196325636203055	8.40980790254788	16.7533598651864	0.000216239323917727	0.0014842577306795
100503469	47.0625913712359	30.2377497425097	0.684430320889405	0.143371668387219	16.7046961576663	0.000220106910579647	0.00151009136809861
103694	1785.42187945363	1641.20459424496	0.177428514213057	5.59555295166674	16.6932589498801	0.000221026469834269	0.00151568458384226
271508	65.502150453323	44.3323751362287	0.667076097777677	0.566667591690155	16.6742174433908	0.000222566447315039	0.00152552502166737
19260	53.0036480119866	33.7137451326747	0.725059678871563	0.285068363069778	16.672104038074	0.000222738067013124	0.00152598154255903
73754	327.34822878267	256.05582213864	0.345646514956212	3.0222944582641	16.6670687332438	0.000223147524816735	0.00152806629741375
327744	505.169725988564	605.021010085786	-0.232421563646573	3.97945540586628	16.66575878781	0.000223254176626258	0.00152807651462843
235472	122.701433500852	154.419728795213	-0.436343237388272	2.03623345649038	16.6505822526211	0.000224493743537353	0.0015358373763377
277360	7741.79248951606	7167.21196006189	0.246899635396824	7.65691795100562	16.7732921252381	0.000225598625208183	0.00154264427491792
18973	58.0539815659214	80.0599873496488	-0.575822173423695	1.14541971796117	16.6358858719404	0.000225701034235461	0.00154264427491792
67027	915.669480521298	1032.85496288621	-0.160592907312596	4.8226144938432	16.6214888620807	0.000226890394246972	0.0015498335675413
15958	347.531333944037	402.193910841493	-0.385530119775239	3.49620645487078	16.6201961709825	0.000226997509461962	0.0015498335675413
263764	5123.46386169585	5708.37371060167	-0.175974606253959	7.24615046375026	16.619026108205	0.000227094509554863	0.0015498335675413
71302	6036.80953844479	5045.56755759668	0.222808541132472	7.31001785575759	16.6180011932716	0.000227179512687562	0.0015498335675413
67608	1832.37990359609	1618.47442696301	0.220519184061342	5.58068567535232	16.6136984882118	0.000227536732600925	0.00155154212173817
234407	2067.85152963981	2460.54918379509	-0.14599367929363	5.99537703029899	16.6093500050037	0.000227898356952346	0.00155327909234265
241159	325.455567560577	271.931902867904	0.388706801895163	3.10885922172263	16.5995242714958	0.000228717716194093	0.00155680762054065
72699	2307.64788563524	2086.4841466405	0.245554274317149	5.87911553245333	16.5989914157435	0.000228762239562071	0.00155680762054065
244631	351.706184467046	451.754362267513	-0.270063155267092	3.60315275152991	16.5987344524222	0.00022878371370154	0.00155680762054065
72307	344.759612654274	441.51833054871	-0.277046008860595	3.52098749826532	16.5980058545868	0.000228844613410971	0.00155680762054065
320685	220.860902294285	276.540335007475	-0.338484369091449	2.77749114786157	16.5939649724265	0.000229182681244337	0.00155837788542885
68861	1477.34854433328	1780.04064166636	-0.314571286847915	5.71931916186213	16.9031606981407	0.000229323239395429	0.00155860429918381
