	logFC	logCPM	LR	PValue	FDR
232146	0.227627878448211	2.99303680335813	3.40344585992952	0.0650603737703641	0.940045326662397
12550	0.334995501638791	1.3089991286778	3.40210005960944	0.0651134709510562	0.940045326662397
68036	-0.0862560202583682	7.09013127263008	3.40116623525619	0.0651503412177252	0.940045326662397
103511	-0.199540727295577	2.49850754336673	3.39918746824399	0.0652285426999881	0.940045326662397
210741	0.205039038862779	2.8779628921788	3.3974946003523	0.0652955248831527	0.940045326662397
100503911	-0.159204117377273	3.63113855214906	3.39684009832764	0.0653214414264785	0.940045326662397
18008	-0.257042560681116	3.8202419156248	3.39676992236766	0.0653242208599514	0.940045326662397
16579	-0.0778616044585268	8.59908484295503	3.39616479791732	0.0653481930400109	0.940045326662397
19672	-0.159354132935582	4.06086767958365	3.39540834287493	0.0653781734325543	0.940045326662397
66659	0.144030657848881	3.96694488689015	3.39358118218752	0.0654506494119262	0.940045326662397
14962	-0.222182585851832	2.44041052316191	3.3913665521704	0.0655386097101655	0.940045326662397
209645	-0.250483745146168	1.84556661282049	3.39065277186906	0.0655669863993048	0.940045326662397
545531	0.388227652059288	0.450654629638478	3.38793285214911	0.0656752384383094	0.940045326662397
17721	-0.109022912318293	12.7062743085213	3.38687954747068	0.0657172109094336	0.940045326662397
68140	-0.164500907957553	3.20956746390917	3.38502994405454	0.0657909839031701	0.940045326662397
14232	0.0791274595155773	8.09230861158351	3.38436616083559	0.0658174810144144	0.940045326662397
17719	-0.0877920721347685	12.2932217216815	3.38173957536733	0.0659224417032387	0.940614977668916
18129	0.117837960564719	4.52134003413399	3.37787985162624	0.0660770041317845	0.94123796811424
17909	-0.103095575766764	5.43052293852208	3.377397608366	0.0660963427173069	0.94123796811424
52028	-0.0872252454088931	5.86503823348244	3.37390672384027	0.0662365121294997	0.942305655826563
27393	0.148475794541912	4.57962740110857	3.36146745686461	0.0667385729476802	0.94612964078731
71007	0.407997970641136	1.16115496316746	3.35745160982902	0.0669015232940243	0.94612964078731
21376	0.0983599221171092	5.53705061954796	3.35410203088698	0.0670377637740723	0.94612964078731
64929	0.289119652763729	1.74368057271914	3.35347323624048	0.0670633723479607	0.94612964078731
75296	-0.127784044494203	4.2978700375479	3.35323951632505	0.0670728935952856	0.94612964078731
332175	0.19162736064026	3.3040050000602	3.35306772750699	0.0670798928238331	0.94612964078731
17932	-0.176194300254012	3.35024429963707	3.35172620798165	0.0671345774953044	0.94612964078731
66988	-0.103592280648937	5.1476461009096	3.34938731925301	0.0672300321313507	0.94612964078731
232164	-0.0825262348398384	6.26824345535732	3.3479740268944	0.0672877816617052	0.94612964078731
140780	0.141768245537864	3.87009984558864	3.3468027952632	0.0673356803541646	0.94612964078731
73442	-0.0714228029808633	8.14888074450665	3.34389494155412	0.0674547575796324	0.94612964078731
26404	-0.0760917480544395	6.99650699680414	3.3437462391257	0.0674608530219758	0.94612964078731
107271	-0.0785289984468161	6.45551029932858	3.34005837015818	0.0676122105139223	0.94612964078731
63873	0.398967590826815	0.910411618511523	3.33927311355759	0.0676444858642009	0.94612964078731
223774	0.135974521311463	3.64505915739068	3.33913355028282	0.0676502238701518	0.94612964078731
114713	-0.111790689982281	5.08243692196328	3.33765003694686	0.0677112492259101	0.94612964078731
14664	-0.12404902922676	4.98992413937091	3.33163726690074	0.0679591920721994	0.94612964078731
68870	-0.306213611917083	1.0260638245155	3.3315620319272	0.0679623006072075	0.94612964078731
16012	0.125023695999194	5.38941492959684	3.33077862242442	0.0679946783106508	0.94612964078731
59025	-0.0769529690828253	7.13126329614981	3.32859202127566	0.0680851361273879	0.94612964078731
100041194	0.323190440703264	1.2085430853459	3.32845883091857	0.0680906502548034	0.94612964078731
239731	-0.246654657639556	1.76307493576625	3.32196618750954	0.0683600278982163	0.94612964078731
19279	-0.115531463647649	4.62416856683501	3.32178808535576	0.0683674333404707	0.94612964078731
271005	-0.126380723426941	4.20791601489907	3.32006700134983	0.0684390398008052	0.94612964078731
67795	0.343032542867023	1.01437171025906	3.31905755432344	0.0684810756095396	0.94612964078731
20657	0.211992850485792	3.26077217530223	3.31851345351755	0.0685037447331064	0.94612964078731
268490	-0.129469542428669	3.75405976310187	3.31790726404114	0.0685290101390137	0.94612964078731
23831	0.267592099126542	2.47210055533028	3.31607777999606	0.0686053217637183	0.94612964078731
69430	-0.377724921540785	1.19147134070157	3.31476740892493	0.0686600359647345	0.94612964078731
76089	0.0790892724789355	7.49119656488734	3.31185299017361	0.0687818941969226	0.94612964078731
18025	-0.316451370694416	2.22908594238146	3.30941222325479	0.0688841260409236	0.94612964078731
436090	-0.167617809661393	3.27861651141182	3.30892647107853	0.0689044912246679	0.94612964078731
21345	0.267490624447941	2.75021063574703	3.30870766817768	0.0689136666512697	0.94612964078731
93886	-0.270656122393237	1.3831995019514	3.30800826708901	0.0689430045714025	0.94612964078731
58242	-0.150133074252206	4.69584158861538	3.30639854546214	0.0690105786789267	0.94612964078731
68205	0.106186523265105	5.05160480005957	3.30615128902213	0.0690209644733294	0.94612964078731
21983	-0.172169563087522	3.62961372979747	3.30361602473149	0.0691275526184133	0.94612964078731
240069	-0.375792960396966	0.556382929757467	3.29949102052298	0.0693013535889148	0.94612964078731
171504	0.38718370609779	0.552143092759606	3.29926827712103	0.0693107518516392	0.94612964078731
19171	0.101987924774693	4.90594951558771	3.29874922619596	0.0693326575778528	0.94612964078731
110835	-0.27477397066167	1.70237457245055	3.29831022162507	0.0693511908575443	0.94612964078731
102278	0.15618799141052	5.22852101950502	3.2951352337594	0.0694853859908009	0.94612964078731
629147	0.373175226022821	0.783165823155642	3.29370522508044	0.0695459179868606	0.94612964078731
68737	-0.185353916229046	3.74517741467434	3.29294026974861	0.0695783215711395	0.94612964078731
12419	-0.0784488342209618	7.42727496089163	3.28991713626567	0.0697065400379404	0.94612964078731
22222	-0.0942811920999767	5.83602033983141	3.28693638006127	0.0698332088547474	0.94612964078731
381072	0.254641675244727	1.58394451988088	3.28491598544962	0.0699192067052385	0.94612964078731
268345	-0.0745245407902731	7.12117439266116	3.28390847233934	0.0699621337406554	0.94612964078731
110094	0.108672084996204	5.34809332434884	3.28270382521933	0.0700134970932718	0.94612964078731
12192	-0.173122422639687	4.25269146974249	3.28203378957243	0.0700420833282548	0.94612964078731
19182	0.0709184440059034	7.07590343849406	3.28199608842633	0.0700436921719504	0.94612964078731
234371	-0.103152661543808	4.83199480227185	3.28118858978934	0.0700781605487889	0.94612964078731
107392	0.11651150260134	4.80589317039552	3.27956991927059	0.0701473088017896	0.94612964078731
76375	-0.225821689199261	1.96030325500045	3.27891526443261	0.0701752958565087	0.94612964078731
78303	-0.203579214597521	3.30226892297278	3.27694515716374	0.0702595917890703	0.94612964078731
74125	-0.0749315882608429	6.43942082410138	3.27570561098294	0.0703126844215752	0.94612964078731
71963	0.189297732334201	2.5098873325908	3.27513619653138	0.0703370881612432	0.94612964078731
791294	-0.366754437560524	0.408508866182258	3.27374129126543	0.0703969087967116	0.94612964078731
80913	-0.085792258908931	7.69299798474918	3.27371631933788	0.0703979802163549	0.94612964078731
329260	0.14293400379587	3.45878703741917	3.27143118460005	0.0704960977991386	0.94612964078731
329777	-0.104005275918798	5.78213480558945	3.27138123117278	0.0704982443010884	0.94612964078731
11889	0.417840207318471	0.131179351310995	3.26847149312315	0.070623396809221	0.946179505504413
107065	-0.109142667889312	6.52113268746086	3.26825117592778	0.0706328826926291	0.946179505504413
224090	0.100814249287226	6.57999299222741	3.26179046598611	0.0709116600047788	0.947383032882083
67043	-0.112357404296806	5.14457740920955	3.26029050325106	0.070976551310898	0.947383032882083
71481	0.235529931282355	2.49963091065414	3.25966607332129	0.0710035841173938	0.947383032882083
278795	-0.417733202714334	2.32882975058345	3.25888162911667	0.0710375598929831	0.947383032882083
212114	0.204799465061472	2.54688151581334	3.25653448409529	0.0711393233002485	0.947383032882083
269536	0.11531201027646	4.31399676882478	3.25565210146315	0.0711776204919909	0.947383032882083
78943	0.172456772641903	3.4824120309281	3.25394667516625	0.0712517020702686	0.947383032882083
100504703	0.519197410876423	-0.0305060976419178	3.25248896657866	0.0713150885963829	0.947383032882083
226304	0.448317194823107	0.384452120457078	3.25108423151664	0.0713762288165995	0.947383032882083
330502	-0.336719121374697	0.84106081077858	3.24858746592575	0.0714850376838826	0.947383032882083
103406	0.0904099390517051	6.26650958864808	3.24704105059802	0.0715525194957422	0.947383032882083
27390	0.42622607325002	0.1183985900977	3.24683294951018	0.0715616057330352	0.947383032882083
72749	0.152297221981129	3.3376624299106	3.24653063454684	0.0715748077976501	0.947383032882083
321019	-0.424387600414239	0.150535180591478	3.24179535039772	0.0717819382375516	0.949255384524767
77053	0.0926176743470291	7.22551992618532	3.23390783813677	0.0721283811166463	0.952245530516016
15507	0.362409400314502	0.881918923961581	3.23282170883552	0.07217622737878	0.952245530516016
664791	-0.193701666939273	3.00580617820791	3.22704521474342	0.0724312664743479	0.952245530516016
67422	-0.0958085435287664	6.1878752217558	3.22613302665201	0.0724716289423216	0.952245530516016
214444	0.211501356821673	3.36069301216741	3.22605120710358	0.0724752504695931	0.952245530516016
11987	-0.10437804387732	5.73434684375873	3.22580267394444	0.0724862523269083	0.952245530516016
239652	-0.216091135939078	3.62061604085326	3.22238439681584	0.0726377516190778	0.952245530516016
30945	-0.0917497336636672	5.42870825341651	3.221452920884	0.0726790938280392	0.952245530516016
14594	-0.270299333851355	1.85918458350152	3.21754167127256	0.0728529646645742	0.952245530516016
17873	-0.190603512001553	3.20015489871175	3.21672575771513	0.0728892915325263	0.952245530516016
67027	0.0970186693945883	4.79742691065608	3.21586688633475	0.0729275520028182	0.952245530516016
20090	0.388274620715032	1.14527863311946	3.21549011881457	0.0729443428070452	0.952245530516016
108071	-0.0879555984400591	7.59066968552898	3.21544310174217	0.0729464384338486	0.952245530516016
320429	0.12268911057868	9.297731580785	3.21393441694145	0.0730137172498749	0.952245530516016
93713	-0.170389895454537	3.41667109986148	3.21279788915905	0.0730644439290069	0.952245530516016
320950	-0.282272255021478	1.28894530125653	3.21208380687239	0.0730963349257939	0.952245530516016
494504	-0.147092463899242	4.65744254894525	3.21137445310277	0.0731280295331935	0.952245530516016
24060	-0.132809148374573	4.11611793838376	3.20708563317645	0.0733199724822363	0.953185918956291
13667	0.104497861280002	4.919253092434	3.20681418031213	0.0733321393302474	0.953185918956291
70377	0.323561097455648	1.03554535751163	3.20529131929538	0.0734004359979941	0.953216443769098
227195	-0.111799124984454	5.28647350383128	3.2026840559723	0.073517524032143	0.953543179841796
67031	0.109925081637563	4.83593120384436	3.20179407802372	0.0735575373961258	0.953543179841796
79221	0.123975318910818	5.44446771701767	3.1953924822221	0.0738460424695664	0.955553200329493
75304	0.30954657759418	1.5612230829645	3.1937957080745	0.0739181944813025	0.955553200329493
109349	-0.0964029982515957	6.98503434227246	3.19337736524772	0.073937110273939	0.955553200329493
22035	-0.425033500291252	1.13666039711313	3.19237072052723	0.0739826480285578	0.955553200329493
18159	-0.26096827388265	1.93720732190308	3.18938626137675	0.0741178335524305	0.955553200329493
13837	0.254690417184627	2.88346535606837	3.18879625658783	0.0741445900808266	0.955553200329493
14470	0.100604386666877	6.04078326854121	3.18727767350988	0.0742135050453267	0.955553200329493
114332	0.451953721369885	0.437484375070039	3.18020656634116	0.0745353066176212	0.955553200329493
227723	-0.0656321368396679	9.50090300592376	3.17848991710203	0.0746136560596966	0.955553200329493
100040529	0.321638067138812	1.27884252891201	3.1763112021372	0.0747132219943301	0.955553200329493
433926	0.123546691213152	5.86199144959643	3.17578028207829	0.07473750633171	0.955553200329493
17192	0.101698014440496	6.18431934212624	3.17457660789798	0.0747925939144053	0.955553200329493
67933	-0.136793780799423	4.69867587699766	3.17190423339167	0.0749150542815402	0.955553200329493
14632	0.35218337013039	1.5000660624636	3.16984382278478	0.0750096187180015	0.955553200329493
52683	0.0801551318736751	6.5087596834686	3.16935805259696	0.0750319322610071	0.955553200329493
66104	-0.121426923508502	6.03441445447148	3.1686979702251	0.0750622641512707	0.955553200329493
320119	0.0879489626336265	5.94052237154246	3.16729601743394	0.0751267299377844	0.955553200329493
15107	0.127376622257557	4.06923192806183	3.16581085852546	0.0751950866642442	0.955553200329493
14569	-0.0661124538731231	7.78790722832402	3.16535159743711	0.0752162383876018	0.955553200329493
57780	0.0918406252297211	6.01805591330087	3.16514233964831	0.0752258780816716	0.955553200329493
544717	0.285121630901204	2.01490478677519	3.16204015059818	0.0753689396947622	0.955553200329493
53945	-0.165733039220474	3.62053391889897	3.16182777181418	0.0753787445133528	0.955553200329493
13176	-0.120801193341643	4.39499305164525	3.16039735411026	0.0754448178301796	0.955553200329493
78825	-0.143898002682066	4.62545171852436	3.16028824856917	0.0754498601461554	0.955553200329493
319885	0.109439769722033	5.35988307392306	3.16010139709269	0.0754584963340944	0.955553200329493
20564	-0.148052793789099	5.41982976419395	3.15841262445936	0.075536598818902	0.955553200329493
242259	-0.168909673724199	3.05931780366317	3.1578831878766	0.0755611021245779	0.955553200329493
15980	-0.110315739837752	5.32071632603505	3.15773727739774	0.0755678566331236	0.955553200329493
268395	0.146582279169266	3.64512203140007	3.15617776109083	0.0756400905264184	0.955553200329493
217578	-0.255950509899427	1.37029921320317	3.15497412585915	0.0756958914056503	0.955553200329493
17217	-0.144068848087818	3.32737357356412	3.15283998154456	0.0757949397520401	0.955682344389963
66309	-0.119676695622319	4.42378343593807	3.15051553619486	0.0759029787182396	0.955682344389963
240613	0.0819947393008555	6.15172294741019	3.15048329490987	0.075904478439164	0.955682344389963
59032	-0.127403766554127	4.19199028371242	3.14710689895442	0.0760617097985492	0.955952572953131
71116	0.129337509176388	4.61888105209631	3.14707934692056	0.0760629942755833	0.955952572953131
11668	0.262275826777553	4.80663349229588	3.14373571749687	0.0762190476894024	0.955952572953131
107182	-0.192857550342003	5.89199987744547	3.13778681949984	0.0764975455040532	0.955952572953131
74187	0.0862579619525113	5.64447904382083	3.13540380757854	0.0766094130388585	0.955952572953131
234353	-0.064186964279733	9.05465078573594	3.12895413329345	0.0769130683686609	0.955952572953131
67477	0.480409912086813	-0.143740419302795	3.1285282260207	0.0769331659034717	0.955952572953131
240960	0.374978656240698	0.859616627780333	3.12654719958948	0.0770267200211971	0.955952572953131
100039138	-0.342895649565069	0.725508269333057	3.12610326365424	0.0770477017076437	0.955952572953131
94092	-0.320791126704197	0.914037328700822	3.12516206894909	0.0770922056076027	0.955952572953131
14560	0.254329596441059	2.10838400318393	3.12430855923707	0.0771325872770598	0.955952572953131
76007	-0.0694782315699124	6.66919659715592	3.12428094764441	0.0771338940301576	0.955952572953131
22329	0.163883752327725	4.61101870529374	3.12263004151925	0.0772120685216106	0.955952572953131
107932	-0.0668134206968826	7.85510524783176	3.12216493914594	0.0772341076557687	0.955952572953131
244585	0.104997392287126	5.04521936542746	3.12055830661093	0.0773102909132166	0.955952572953131
547267	-0.246616043440085	2.54205859537196	3.12018291005577	0.077328103106228	0.955952572953131
23890	-0.217416155396018	3.50600527604169	3.11760035298581	0.0774507626081766	0.955952572953131
21951	0.125217923609626	5.63725622457831	3.11685703848324	0.0774861053903061	0.955952572953131
117150	0.119488187794811	7.27474204818561	3.11332368859438	0.077654344987176	0.955952572953131
73430	-0.20859901603193	2.53932011698051	3.11165206115608	0.0777340760572734	0.955952572953131
71233	-0.26764831063135	1.52330042642416	3.1097426289926	0.0778252574258945	0.955952572953131
17193	-0.184040478085573	3.15056591450328	3.10924732039127	0.077848928761004	0.955952572953131
12593	0.176409428691094	3.1663114509824	3.1082051502247	0.077898760512049	0.955952572953131
224640	0.104304209737029	4.82694139062686	3.10810723197559	0.0779034442732673	0.955952572953131
12068	-0.15921035494275	3.8720302825481	3.10774564418263	0.0779207428674677	0.955952572953131
76156	-0.0684132935138198	7.78507638189234	3.10717075049225	0.0779482546664399	0.955952572953131
67973	-0.139904279106828	4.31256815589754	3.10616290233583	0.077996510932089	0.955952572953131
20713	-0.127645851536418	8.31482418835429	3.10595059594733	0.0780066803660983	0.955952572953131
66125	0.108230182351563	4.37910647261574	3.10582780156072	0.078012562844355	0.955952572953131
57440	-0.108926696419122	6.82580383599446	3.10525057426198	0.0780402213783699	0.955952572953131
11977	-0.175859663312208	3.00812317107314	3.10468629441368	0.0780672697226778	0.955952572953131
243272	0.0879829443026306	7.58923985693686	3.10338772663897	0.0781295539647382	0.955952572953131
225845	0.13290200138982	3.80500351033809	3.10045743853082	0.078270298342943	0.955952572953131
106298	-0.087366407989723	5.76777289004419	3.09750343084548	0.0784124583039391	0.955952572953131
100169	0.210430182794717	3.57166477763595	3.09737353011456	0.0784187160811307	0.955952572953131
243780	0.16646798745198	4.06439874126727	3.0972933372563	0.078422579522886	0.955952572953131
56045	0.119253502304643	4.09569272717281	3.09715740667316	0.0784291287024461	0.955952572953131
11606	0.29075226683573	1.68329946386647	3.09647925545946	0.0784618110461098	0.955952572953131
214742	-0.175334235276832	3.37067000422618	3.09543116677191	0.0785123507440861	0.955952572953131
494468	-0.1366453089608	4.90084882775064	3.09373579324544	0.0785941772718423	0.955952572953131
50783	0.140960817627387	4.2573260514989	3.0925646082005	0.0786507576778439	0.955952572953131
20656	-0.0692382345305994	6.75562186502292	3.08968900191029	0.0787898654823614	0.955952572953131
93694	-0.411794545035077	0.523147621134577	3.08883265928474	0.0788313423432001	0.955952572953131
547176	0.249786733908768	2.87691160752057	3.08873663633855	0.0788359946699966	0.955952572953131
71803	0.116867230646527	5.66904790667357	3.08608956477634	0.0789643622052834	0.956445506407246
71238	0.165260183411206	2.73984478774356	3.08418732120106	0.0790567489350113	0.956445506407246
244667	0.356922402289995	0.363309964070728	3.08244761542683	0.0791413435843888	0.956445506407246
14595	0.201904498536242	2.85689945012707	3.08228013143945	0.0791494927772154	0.956445506407246
668525	-0.351730020635168	0.795748053810133	3.07722984413578	0.0793956473997613	0.956445506407246
100993	0.459706513349595	0.207184050290051	3.07433894738979	0.0795369228436458	0.956445506407246
17716	-0.102103236124959	12.9187675486322	3.07313481896858	0.0795958473642832	0.956445506407246
54486	-0.203944923122835	2.23870578157135	3.07113003425343	0.0796940567054679	0.956445506407246
53897	0.198982119375319	2.95183911441093	3.07062077033766	0.0797190250503435	0.956445506407246
50884	-0.0636020979198643	9.23585039108155	3.07052729831781	0.0797236087402278	0.956445506407246
20692	-0.0839529783165673	6.1218575599438	3.07032356244431	0.0797336005437123	0.956445506407246
13017	0.130210677780349	4.21091365581127	3.06842594058207	0.0798267303192422	0.956445506407246
11647	-0.236923504432244	2.39911037848566	3.06811145138263	0.0798421758567081	0.956445506407246
71653	-0.10881876362929	5.28873757694161	3.06795737429783	0.0798497442344117	0.956445506407246
58521	-0.0875328649193574	7.96396984067351	3.06656987291096	0.0799179341454241	0.956445506407246
70118	0.165980275946465	2.79037888057932	3.06621483032417	0.0799353930911826	0.956445506407246
72690	-0.353840705735292	0.807492036671834	3.06427520993493	0.0800308450276288	0.956795561645448
233879	0.137494032784277	3.99777655913757	3.06127467817277	0.0801787482727857	0.957771593004003
232790	0.233997972324134	1.78081752678592	3.05605171926922	0.080436903435467	0.960061934150487
72821	-0.0680795746218949	8.31964076330389	3.05327630057232	0.0805744485149113	0.96091013105159
54326	0.136061123052606	4.0356151840008	3.04928294376943	0.0807727976762881	0.962481465468317
232807	0.0730744469434286	6.95390888876074	3.04597021429028	0.0809377397905533	0.963652463700707
101206	0.0952722114361976	5.02538545799683	3.04149376631389	0.0811612012231792	0.964643293965653
332579	0.238748759294534	1.67297285160335	3.04040937846192	0.0812154332360833	0.964643293965653
72584	-0.0808581863435243	5.88213786616076	3.04029458063974	0.0812211767508095	0.964643293965653
241431	0.295943615944951	1.59264881081747	3.03843204233495	0.081314423702733	0.964957865516669
12565	-0.142790450852752	4.51989254637068	3.03415064584201	0.0815292075763017	0.9660319297317
67683	-0.169509720751685	2.99021457538748	3.03359554732403	0.081557099871872	0.9660319297317
106583	-0.092846932261997	6.08199898951527	3.03263405110137	0.0816054369864678	0.9660319297317
242819	-0.106048068916842	5.42326028324883	3.02776105055155	0.0818508921827339	0.967278290748904
67713	0.242184799157973	1.93591415221839	3.02681433630206	0.0818986709532533	0.967278290748904
223453	0.216880697851261	2.27504940279089	3.02522129629971	0.0819791364338979	0.967278290748904
209086	-0.199513815324475	2.57429529334008	3.0235260079147	0.0820648602628593	0.967278290748904
106585	-0.104326418969985	5.88248818921839	3.02335156610955	0.0820736865623023	0.967278290748904
319642	-0.117298604537639	4.63055116767263	3.0225896391661	0.0821122500864055	0.967278290748904
219151	-0.13001338911093	4.8573026428128	3.01903244669395	0.0822925497767452	0.968505753702063
110876	-0.0691138585466033	8.43351309295188	3.01678490731067	0.0824066887160618	0.968505753702063
381510	0.160079050068597	3.25810582866531	3.01657283069926	0.0824174676251237	0.968505753702063
70894	0.32593445938989	0.795046624632957	3.00708158653396	0.082901427136863	0.971980482504362
77006	0.0961866685933176	5.55626344067662	3.00659184919031	0.0829264820020065	0.971980482504362
71733	-0.17244095128081	4.340269075228	2.99858465454355	0.08333729046928	0.971980482504362
17991	0.116104551158572	5.24934582524683	2.99806165595057	0.0833641992344583	0.971980482504362
67876	-0.124230553564276	4.65232071681743	2.99518574363847	0.0835123354028437	0.971980482504362
20450	-0.282916795254186	2.53987074171676	2.99202633271988	0.083675402243187	0.971980482504362
66416	0.116468742388898	4.96803145440941	2.99187051268573	0.0836834534867493	0.971980482504362
76642	-0.151887124178129	4.69049737078776	2.9918263552451	0.0836857352602516	0.971980482504362
22121	0.133870764314337	5.41386887919042	2.99178988054981	0.0836876200894109	0.971980482504362
381580	-0.251049546684701	1.44864821680788	2.99025180387504	0.0837671419312058	0.971980482504362
100042335	-0.178423163099059	2.56829940361875	2.98677756690297	0.0839470680439928	0.971980482504362
235472	-0.216951284969477	1.99265640744216	2.98653702404737	0.0839595408865749	0.971980482504362
269400	-0.12043477974102	4.78918572748626	2.98601652891102	0.083986536919727	0.971980482504362
104816	-0.229970780423877	2.28725115765608	2.98595205196843	0.0839898817377298	0.971980482504362
269295	-0.198000782711239	5.25314551653491	2.98524496866168	0.0840265719709922	0.971980482504362
79201	-0.379250479882389	0.220132336409759	2.98518007233886	0.0840299402795252	0.971980482504362
218693	-0.0833083789269571	6.06398204020927	2.98288474693078	0.0841491682648011	0.971980482504362
11677	-0.192425133137311	2.27843610784543	2.97836034183371	0.0843847189012338	0.971980482504362
11538	-0.0681861935714305	7.43404227514957	2.97390806739586	0.0846172101368628	0.971980482504362
69639	0.135130128980382	3.82389864741556	2.97368976777209	0.0846286272163282	0.971980482504362
20788	-0.0725492148370313	7.86145551923331	2.97335242028329	0.0846462737794998	0.971980482504362
102680	0.173501433046073	3.84562078931211	2.97305878438436	0.0846616370384915	0.971980482504362
241327	-0.284559843956308	1.13771738513258	2.97295790409467	0.0846669158695502	0.971980482504362
432939	0.214946899436798	2.45074158305239	2.9726784866818	0.0846815389910861	0.971980482504362
74549	0.093681704079714	6.68031124963584	2.97253839851702	0.0846888714381568	0.971980482504362
12725	-0.0626739739370721	7.8306901818546	2.97181371642024	0.0847268134632253	0.971980482504362
74090	0.28315082439876	2.01312365056237	2.97167134489975	0.0847342697380677	0.971980482504362
100045778	-0.438549965310853	0.199297953517431	2.97013991124784	0.0848145187852781	0.971980482504362
51799	0.063750036052067	8.4986750729003	2.96860890687816	0.0848948274817009	0.971980482504362
100502854	-0.153846824862494	4.14577422414919	2.96817503283966	0.0849176012543846	0.971980482504362
22177	0.145613959155369	3.53181582116808	2.96715896892092	0.0849709596569942	0.971980482504362
56716	-0.100335588936984	4.90377184422262	2.96637049709805	0.0850123910866068	0.971980482504362
74114	-0.114424368494061	4.97670272447458	2.96591910256771	0.0850361201188397	0.971980482504362
73824	-0.169095993480736	3.05392022298705	2.96587473622954	0.0850384527672877	0.971980482504362
330836	-0.104085788568605	5.27043345568181	2.96254469464519	0.0852137339921149	0.971980482504362
57377	0.0956812207558162	4.74817602018763	2.9622005373193	0.0852318714410618	0.971980482504362
59044	0.0882489835300864	5.62962149245386	2.95998697902841	0.0853486280987727	0.971980482504362
56533	-0.106128619507804	5.92385054051257	2.95994452105414	0.0853508692832021	0.971980482504362
66975	-0.0796108360897265	6.13059706178067	2.95984456934647	0.0853561455801699	0.971980482504362
17957	-0.0704104780522214	8.77569575486831	2.95895694566335	0.0854030173502518	0.971980482504362
71566	-0.106086642913329	4.77962148936231	2.95754495240775	0.0854776363062451	0.972064323501547
94093	-0.0736940067873374	6.24508126691007	2.95171379545481	0.0857865406288991	0.974637276551335
215449	-0.120240024714043	4.13933409076232	2.94977356424531	0.085889591577708	0.974637276551335
77590	-0.0906977745374228	5.75136238235712	2.94927237870379	0.0859162326643551	0.974637276551335
16157	-0.10417291978857	4.62024920601411	2.9481935789348	0.0859736078319464	0.974637276551335
18550	0.101117230481249	5.16290355288442	2.94434991078022	0.0861783677305187	0.97502786977252
210998	-0.0788652684764197	6.31443067466726	2.94385897501606	0.0862045588448274	0.97502786977252
68016	0.342091115638499	0.588605300201723	2.94340217650662	0.0862289364947073	0.97502786977252
80904	0.0668797721906465	7.71700866703085	2.93997125847899	0.08641227055271	0.97502786977252
433182	-0.109443482766126	5.46489308429449	2.93930836287207	0.086447741556308	0.97502786977252
19024	0.157201686040436	3.29076207371192	2.93759950368973	0.086539253917566	0.97502786977252
56077	-0.0762426909927622	6.52818943609045	2.93753095248884	0.0865429271396725	0.97502786977252
98878	-0.164853979880593	3.51955582224675	2.93676111980626	0.0865841891599159	0.97502786977252
382253	0.373307689848239	4.41031219782838	2.93618321415502	0.0866151781367037	0.97502786977252
235180	-0.0740443266119967	7.72064944599332	2.9338854496338	0.0867385097559827	0.975091266854391
381062	-0.154333511403754	3.26052643111123	2.93265585479784	0.0868045858576347	0.975091266854391
67019	-0.129912634045144	4.10477223807937	2.93156168709699	0.0868634301844752	0.975091266854391
214855	-0.195134941753315	3.05242517940051	2.92650861917273	0.0871357449827324	0.975091266854391
242409	-0.0839623196697803	6.62655915343672	2.926024344975	0.087161891495199	0.975091266854391
329002	0.0963913563263382	6.02929464633343	2.92598276014573	0.0871641371032964	0.975091266854391
67890	-0.0930975196648813	5.82031669142097	2.92508041152744	0.0872128799537746	0.975091266854391
68441	-0.0831022911148981	6.44698645156106	2.92265606361667	0.0873439840450787	0.975091266854391
320011	0.0847357536757901	6.45814008589631	2.92092831824708	0.0874375474581969	0.975091266854391
74178	-0.100857613573076	5.44531218334177	2.91805856960646	0.0875931942961027	0.975091266854391
100040244	-0.287551053878745	1.2785754372051	2.91527237614277	0.0877445965135679	0.975091266854391
235627	-0.134036378400044	4.51339124138528	2.91491031932763	0.0877642915444593	0.975091266854391
56213	0.0926454456493771	7.14420285600892	2.91151030039286	0.0879494783362368	0.975091266854391
106952	-0.147848169916575	3.92233888820993	2.90916357242147	0.0880775430829745	0.975091266854391
12395	-0.115860751396581	4.41340708829937	2.90792812526129	0.0881450446091352	0.975091266854391
18627	0.304707729987339	5.78460067808773	2.90719939900784	0.0881848865433514	0.975091266854391
226412	0.0689081360564499	9.08390740711589	2.90701836979376	0.0881947870497666	0.975091266854391
72135	0.220414524749534	3.1186115771191	2.9069121267999	0.0882005980509394	0.975091266854391
215707	0.0742325799820522	6.32822465135908	2.90656763045413	0.0882194432642292	0.975091266854391
319765	-0.345207003806366	0.647303849202009	2.90127226785327	0.088509668721418	0.975091266854391
52830	-0.10855225618696	5.33580948705635	2.90091526174092	0.0885292725244001	0.975091266854391
353211	0.269803536939436	6.51767245602275	2.90025724548863	0.0885654176298285	0.975091266854391
19049	-0.155017017824321	6.76888034037789	2.89868277401594	0.0886519689430335	0.975091266854391
268481	-0.087469089739975	5.6637283537759	2.89755403690259	0.0887140739199199	0.975091266854391
