	KOCTRL	WTCTRL	logFC	logCPM	F	PValue	FDR
12339	1863.96491830512	1880.27883546249	-0.0362499540196878	5.74333929408254	1.3643696204646	0.249372646871282	0.840134522380212
244653	57.9630698187227	60.633809779216	-0.12289542397513	0.843244123383947	1.36408494884874	0.2494212600336	0.840134522380212
14813	2057.55895409286	1966.94073485484	0.0463472187520218	5.87852082380666	1.36348042535024	0.249551047759674	0.840376888759172
58250	2050.84333696325	2050.98968883284	-0.0370992775066966	5.95959811189282	1.36220856792201	0.249741987019374	0.840825026269352
67166	3884.31397605288	3882.60153162467	-0.0287413413659184	6.80588747732246	1.36037378093456	0.25005610695685	0.841607374699468
66616	354.848843765183	358.239869047717	-0.0485091345342764	3.47602311119944	1.36017483780931	0.250090196404398	0.841607374699468
70574	200.066660007927	203.574006812533	-0.0927358117430188	2.80156472490063	1.35946487503426	0.250217145363978	0.841653134307692
654824	150.193048452186	158.464875776049	-0.107842504097034	2.1827728459449	1.35944118860598	0.250219636653309	0.841653134307692
11489	141.112853272854	140.187073167508	-0.0808752476613318	2.0701457139342	1.35902959609482	0.250286550631887	0.841683375892606
384619	273.929310270229	267.719772716264	0.0476143247062245	2.92664603438559	1.38011347693661	0.250414971072755	0.841920394414208
57317	1986.25820612071	2025.49096286119	-0.0280885080094381	5.88668335121008	1.35775589548913	0.250505157685948	0.842028787030885
14164	1729.13475468049	1640.38727989037	0.0398219750363314	5.63142120301525	1.35704840525386	0.250626689221361	0.84224246555865
66117	285.34074799187	303.558699961545	-0.071429299038718	3.08312920344579	1.35639335420821	0.250739279114451	0.842336254368473
66704	529.640850062217	514.315413479681	0.049130834797689	3.86409137558327	1.35621157545798	0.250770534470994	0.842336254368473
100073351	63.3808311855861	59.8017982037328	0.114188394166162	0.838264590714363	1.35529579631933	0.250928069874906	0.842670622452567
12428	131.346780162073	142.141025150394	-0.17797422419841	2.04697356065949	1.36202641989547	0.251012335368617	0.842682786948289
27883	2955.03202537822	2897.57490753487	0.0274043866087843	6.40166332547186	1.35460098844038	0.251047676326415	0.842682786948289
64074	1099.92543105709	1132.58058043398	-0.0642924006045464	5.00247153092524	1.35681750794008	0.251189885800167	0.842965411215295
71991	331.658763595266	345.180176490651	-0.0550468116975084	3.23053451520234	1.35269788876675	0.251375650386516	0.843204518352631
77697	1350.3768800822	1294.90426038384	0.0394108889546648	5.12368981547215	1.35227328415257	0.251448899109146	0.843204518352631
102502	352.69236387187	364.148541538606	-0.0581678231923221	3.30872814997785	1.35078159689878	0.251706444285778	0.843204518352631
227059	13377.6056338481	13646.2428419021	-0.0356453644687577	8.67901131591599	1.35066277337228	0.251726973905149	0.843204518352631
114741	2239.52109646031	2158.70773722742	0.0316599089423628	5.95226998396773	1.35052391442067	0.251750967803085	0.843204518352631
66904	1819.01444532767	1783.63807266267	0.0392478502787143	5.57662573888666	1.35013282277436	0.251818561336132	0.843204518352631
23963	259.985600837286	232.940920989354	0.117169909339836	2.90675295716638	1.35415326678153	0.251820939680815	0.843204518352631
53379	17446.9888922675	17094.2858711809	0.0351332065536527	8.97312492155941	1.34979001666619	0.251877828372905	0.843204518352631
73490	87.8234425866179	91.000479914963	-0.100749933127256	1.23521593346023	1.34975109328841	0.251884558867756	0.843204518352631
72318	432.528138001066	447.53661829838	-0.0574089662556913	3.55199543592611	1.34972266908536	0.251889474025296	0.843204518352631
100862065	353.608760979264	358.126764020806	-0.066206457999189	3.45682490947881	1.34880654877971	0.252047955823001	0.843204518352631
232987	371.546292331828	361.586391893365	0.0642682688017342	3.41712671992077	1.34872051383228	0.252062845673936	0.843204518352631
66541	190.22747970071	198.358847557338	-0.0676772786716931	2.53869298904883	1.34833735322673	0.252129171796806	0.843204518352631
102334	1384.53473782259	1424.20239472137	-0.0409537120180713	5.46096602727612	1.34815750866323	0.252160310967481	0.843204518352631
26457	2680.60437212792	2597.19731275397	0.0406717811286792	6.20921059895779	1.3480049811919	0.252186724127488	0.843204518352631
216151	1198.40696468925	1177.70815692773	0.0385550848071815	5.06785784025096	1.34793288215541	0.252199210722817	0.843204518352631
72128	206.975245305045	209.111324312734	-0.0577383945322611	2.58681010020711	1.34765345365505	0.252247611401754	0.843204518352631
100503307	35.7722169986491	38.1840924288785	-0.159413077159841	0.012490492019484	1.34703874940567	0.252354127516156	0.843286625400906
67283	1436.94930233494	1403.18100382908	0.0333592139658443	5.33371293445775	1.34656474964325	0.252436301099935	0.843286625400906
20823	4461.58987358733	4310.81137408496	0.0455162898187102	6.94208790313209	1.34780303477189	0.252446274894635	0.843286625400906
269701	446.794380248367	461.252306555594	-0.0801130910643127	3.72612543107729	1.347995405034	0.25254436917009	0.843420415631022
52808	4450.9430172207	4304.74907958274	0.0369105442745399	6.85854923361634	1.34544865667594	0.252629922778658	0.843479198004738
217558	418.333365843391	446.536066981662	-0.0671112869183838	3.64589939648897	1.34517132365382	0.252678064064044	0.843479198004738
13163	741.784677174358	721.957480147092	0.0363426048925103	4.38538147787027	1.34450110488021	0.252794452877054	0.843660265175991
66885	1919.72420281193	1986.92018378829	-0.0343833100390767	5.74444084869905	1.3441059634807	0.252863104049092	0.843660265175991
19290	298.239959808274	288.805405728767	0.0671480893150676	2.96973174311919	1.34300360864019	0.253054749773091	0.843660265175991
227683	619.46932025295	606.284819497909	0.0431154914807919	4.07368499175745	1.3426952066868	0.253108398671772	0.843660265175991
68859	321.719918912188	305.618397262899	0.0594139939174182	3.08174955794563	1.34223322916108	0.253188790113916	0.843660265175991
269951	1146.59416315475	1113.91181916899	0.0482043130476918	5.05750768083237	1.34216923813831	0.253199928113987	0.843660265175991
67160	1771.53806990108	1821.36275835895	-0.0342098949929873	5.63413393975465	1.34215106964045	0.253203090556814	0.843660265175991
97863	1065.6283824791	1080.83471197242	-0.0431591542920713	4.99054593137858	1.34213872944103	0.253205238543539	0.843660265175991
268903	718.674440890348	743.707141622639	-0.0563020366263132	4.47134639034065	1.34185380682062	0.253254839769986	0.843660265175991
19188	156.888476907904	164.915885920979	-0.0778070238762189	2.12683306098398	1.34055461385375	0.253481167628086	0.844023706955543
66359	1182.74844740209	1207.24276230572	-0.0493453706095634	5.03575195233888	1.33991859798137	0.253592058923952	0.844023706955543
235281	4192.1118156863	4230.23631903132	-0.0354983117314354	7.02000230268056	1.33987020794923	0.253600498382492	0.844023706955543
78893	2108.17937901209	2120.07703570501	-0.0240187505172125	5.88050366284442	1.33955466376115	0.253655539539758	0.844023706955543
100504089	574.928854771773	589.934115992113	-0.0497286370075059	4.06865870421317	1.33935774980093	0.253689895383174	0.844023706955543
73834	10006.2491084071	10321.0744829531	-0.0493063741392215	8.16041234523297	1.34308974614344	0.253712445941904	0.844023706955543
13717	230.087620379305	213.301337750533	0.112609788779583	2.69262037020034	1.34108965712302	0.253948167677599	0.844502377863801
107476	2063.71493390318	2104.97742519793	-0.0289305364897175	5.83599440763808	1.3377317873597	0.253973804176165	0.844502377863801
11867	347.679381661914	330.375844149886	0.0773884245381599	3.28242179256567	1.33716156973061	0.254073464829292	0.844502377863801
67139	528.631201026414	535.034741070947	-0.0513468784355108	3.99702179089765	1.33707383622976	0.254088802974368	0.844502377863801
13848	8905.53979465473	8751.35882425535	0.0363370355711182	7.84894511775449	1.33622377873262	0.254237476241957	0.844664370624617
13144	1119.21406143016	1105.53232655517	0.0358517640450973	5.01696037558624	1.33612396822954	0.254254940104931	0.844664370624617
18671	1203.14890620162	1213.17557419385	-0.0578902920147337	5.15771981983186	1.33732858836209	0.254368524633339	0.844664370624617
52513	1243.24911088643	1218.78015938563	0.0338567417190434	5.07207134203877	1.33546626708742	0.254370056145711	0.844664370624617
225363	3314.67643374969	3265.94063300769	0.0265195396416557	6.55764670699404	1.33399484013079	0.254627835714047	0.845272385215746
381678	238.958815926262	242.355483243959	-0.0615864023087923	2.79247465937118	1.33322046473242	0.25476363141362	0.845272385215746
11501	176.436084910985	178.974237542056	-0.132365578836369	2.84701257219138	1.3382621920441	0.254781986181074	0.845272385215746
69815	111.11729381217	98.9759398674155	0.119004174670885	1.9708568575159	1.33293158627882	0.254832394557917	0.845272385215746
50868	1915.51931467774	1858.5683254963	0.0374852928895046	5.66658489896826	1.33247307012379	0.254894782626251	0.845272385215746
223774	432.430966629556	439.872043740537	-0.0504070943948512	3.60213628090014	1.33237537682661	0.254911931950351	0.845272385215746
140546	4138.10875772637	4242.44602261353	-0.0239564754542157	6.84916326826991	1.33209959488376	0.254960351276624	0.845272385215746
74201	554.363053166141	573.15362036898	-0.0611035482392285	4.06007557824993	1.33081060028303	0.255186815810595	0.845830205416003
328572	3260.57795839335	3276.09280529489	-0.0413599821299737	6.58298532331618	1.33013417957446	0.255305758584485	0.846031465904483
100042450	191.909587662692	204.801069704032	-0.0827498758542601	2.53196266569945	1.32953265478364	0.255411590511063	0.846079161437784
217708	646.754271253223	661.158265534332	-0.0376501948734317	4.27256758851601	1.32887271805885	0.255527763297224	0.846079161437784
19122	32817.8125864001	33525.4131398743	-0.0339666531685335	9.84589965478024	1.32818663415425	0.255648609872576	0.846079161437784
209268	57.181020688438	50.9768182483082	0.124463032359143	0.601693258357766	1.32778842286841	0.255718783857661	0.846079161437784
100042335	217.457238672593	206.216713998887	0.069421253222248	2.60435998808103	1.32669656110933	0.255911320178973	0.846079161437784
19943	122.51921228365	113.713419315154	0.10263955384843	1.7371658285036	1.32647365566874	0.255950649360827	0.846079161437784
67771	1879.77618899938	1924.56288314053	-0.0507281263306191	5.95512428691236	1.3280438569812	0.255976712619652	0.846079161437784
27366	3940.04676526377	4082.40246784437	-0.0284998273226988	6.79964952332218	1.32604349342006	0.256026568341385	0.846079161437784
17083	285.866631721929	278.544564308589	0.0733147815665559	2.89690407777904	1.32599911125389	0.256034402936409	0.846079161437784
18183	1543.11593269925	1500.61470778485	0.0368821531235199	5.37514856015497	1.32590587225633	0.256050863009193	0.846079161437784
67264	3622.11558586564	3820.12785369713	-0.036457698006613	6.70210114095086	1.3258885939914	0.256053913398311	0.846079161437784
66297	326.077892385581	341.236018298015	-0.0658664595869955	3.24905800837419	1.32580443002775	0.25606877277295	0.846079161437784
26569	3829.74244089376	3763.8722216585	0.0240200768964049	6.73852700484595	1.32575734036992	0.256077087055493	0.846079161437784
17193	300.996857308248	303.379684564241	-0.0644878526788141	3.12558527219657	1.32526047047957	0.256164836645513	0.846176685904967
234814	1197.38200886499	1162.38274711125	0.0344566052613899	5.02618065379001	1.32488802140758	0.2562306379048	0.846200697800317
279766	518.473903752823	503.198270068347	0.0497431654444776	3.77624962543634	1.32456019026111	0.256288574153134	0.846200697800317
17762	25021.2552750211	24419.7310617432	0.0226503474561484	9.44651394321895	1.32380796876006	0.256421573905808	0.846447498960766
434130	92.3629626955181	96.4430882790941	-0.0889513078043153	1.42187538062685	1.32242407697716	0.256666487366973	0.846550275181012
238803	91.2309247494816	92.6171549164077	-0.155808373343011	1.45005751164766	1.32443663577742	0.256795034277659	0.846550275181012
