	WTSD5	WTHC5	logFC	logCPM	F	PValue	FDR
14407	73.8	112.2	0.0864083379421346	1.2545055620775	0.408275612190706	0.528941974062224	0.650887731406043
14431	179.6	373.2	-0.0495729629974887	2.82161701470802	0.407820907569199	0.529169580062017	0.651112378498032
69562	1868.2	3268	0.0226230102602604	6.08438241197115	0.4072904967041	0.529435308850429	0.651355601600674
74467	451.4	804.6	0.0397363843870633	4.03303475880622	0.407246464355465	0.529457379494003	0.651355601600674
118453	55.4	114	-0.0798122048993014	1.35318150667742	0.475968319835475	0.529632621310799	0.651515736887344
66403	193.4	320.2	0.0541174829527716	2.78204336355854	0.406473720461557	0.529844982822336	0.651721502996685
21399	751.8	1365	0.0338134785219608	4.78904674962114	0.405947053928927	0.530109454502236	0.651991325338268
12568	2950.6	5766	0.0168968865461691	6.82163864088376	0.405493721510796	0.530337295213711	0.652216052498849
232933	203.8	415.6	-0.0519020774127481	3.01950728831896	0.404543318932053	0.530815544530386	0.65274867114533
66797	2344	4122.4	-0.0230434604685467	6.40294287914024	0.404389289317746	0.530893128144898	0.652788538852093
14154	1710.4	3351.2	0.0211490134100109	6.05146685601652	0.403526669458312	0.531328010199461	0.653267698147585
22758	100	174.4	0.0605436079729915	1.90625311961098	0.403396852061532	0.531393513345616	0.653292663255722
215999	815.8	1526.4	-0.0274056789339154	4.97872234987531	0.403050559659808	0.531568318150224	0.653451987629132
56376	670.2	1216	-0.0352679580775992	4.65864444644983	0.4023643999316	0.531914998085603	0.653822551435437
68979	678	1238.4	0.0274469106180842	4.67285271148332	0.402099948683392	0.532048722670976	0.653931312711419
22260	1199.4	2441.2	-0.0282665281597216	5.58966815499129	0.401694572522544	0.532253829091556	0.654100621792197
56726	1755.8	3123.2	0.0554154874221246	6.04102308174738	0.41152197712789	0.532319858104713	0.654100621792197
14119	116.4	221.8	0.0724016503757011	2.1533390191048	0.401559433954843	0.53232223703761	0.654100621792197
22696	204.2	359.8	0.0519378969288815	2.92379645049344	0.40050993772425	0.532854051969577	0.654646840201087
66416	775.4	1603.8	-0.0307919414408401	4.96802863566477	0.400503443804003	0.532857345715082	0.654646840201087
217705	525.6	945.2	0.0342931489507974	4.28369819998599	0.399844952608688	0.533191531093059	0.655001732994991
100042100	35	70.8	-0.110892998608155	0.510166019427819	0.399720544451827	0.533254712007124	0.655023677007815
72655	184.4	350.2	-0.0517741108221348	2.79780879047016	0.399587241619678	0.533322425481873	0.655046580983553
30951	154.2	320.2	-0.0520648383804567	2.69814668423994	0.399505418313934	0.53336399692787	0.655046580983553
70568	281.6	490	0.04614351379524	3.35169293923905	0.399384640258728	0.53342537083156	0.655066296516514
216858	41.2	81.6	-0.0963440576870823	0.71036377612812	0.399210760207481	0.533513751721037	0.655119171470213
77035	95	181.2	0.0598841395333706	1.89221423400265	0.399290524527392	0.53388762390138	0.65550018945203
53331	2579.8	4702.8	0.0215967359558067	6.60671293586772	0.398338746901916	0.533957393822399	0.65550018945203
22156	43.8	83.2	-0.0949085287203706	0.756698201765152	0.398333439263323	0.533960096209229	0.65550018945203
54411	10334.8	19722	-0.0174047033352168	8.64053718593704	0.397971061755709	0.534144660881623	0.655671076720423
240067	118	211.2	0.0595876986673004	2.12632321188905	0.397293610998832	0.534490014934156	0.656039289729814
241688	7700	13452.2	0.0174386854890435	8.1155162858295	0.397019776985884	0.534629728935035	0.65611129663889
236900	492.4	917.6	0.0313800523844181	4.22024047176494	0.396934935268019	0.534673030139042	0.65611129663889
15288	368	712.2	-0.0343712790699744	3.83671600126086	0.396911759235153	0.534684859769578	0.65611129663889
223499	474.6	892.6	-0.0291027768401306	4.15193296613221	0.396641429457128	0.534822878789562	0.656224948219383
74596	3812.6	7222.4	-0.0199532209428343	7.19528923384976	0.396551488339884	0.534868813609574	0.656225603252082
16906	213.6	425.6	-0.0549430780781781	3.09025547573803	0.396328639407975	0.534982658818102	0.656297290613337
67196	27.2	51.6	-0.122081028688743	0.196031844300423	0.396214402941373	0.535041035419302	0.656297290613337
66374	658.8	1287	0.0318577284401247	4.70041422221322	0.396170523761115	0.535063461504605	0.656297290613337
380608	753	1340.2	0.0328903803153616	4.79034024503035	0.395776228516427	0.535265059121224	0.656462081337792
54130	5741.4	11072.6	0.0167726126579	7.78517134417166	0.395730113902806	0.535288646094314	0.656462081337792
14208	1829	3548.6	-0.0229349857292192	6.13361458842053	0.395374610384176	0.535470545993807	0.656629445303681
103733	974	1961	-0.0292809512064566	5.27390830711089	0.394957734476113	0.535683994648976	0.656835464765549
83436	927.4	1647.6	-0.0314287671941597	5.14180870609278	0.394786354496916	0.53577179047015	0.656887391590088
22757	439	813	0.0359113235694385	4.02838352327466	0.394389008274084	0.535975448992269	0.657081351970674
13850	495.2	886.6	0.03432164540349	4.1830701830736	0.393994904846878	0.536177587787027	0.657273416493401
97130	924	1769.8	0.0290582820857824	5.12150568976542	0.392843974090998	0.536768722839708	0.657942259152404
319554	138	261.4	0.0622971492578922	2.49490336579534	0.392612146644688	0.536887939802986	0.658032585594197
70081	83.4	148.8	-0.0633339523733703	1.62362717295242	0.392156811074485	0.537122239288794	0.658263934770242
217379	871.8	1463	0.026558509303991	4.97082878042189	0.391999777478272	0.537203087418632	0.658307200131318
192159	7720.2	14731.8	-0.0218284261789785	8.24152193142459	0.391633111224401	0.537391952519256	0.658482814658641
56485	130	262	-0.0604066374039918	2.35255303458718	0.39154326094032	0.537438252153739	0.658483724390111
15200	299.2	531	0.0379253857963268	3.43408228730669	0.391106179936657	0.537663585184612	0.658703971881538
66510	1212.2	2370.8	-0.0218678549281256	5.56791313848081	0.390971228797154	0.537733193624573	0.658733416446274
12868	7853.4	15444	0.0278276494856167	8.24186063441339	0.392723866239387	0.537923747277224	0.658911003656356
320225	61.6	128	-0.080228184702983	1.33399246455773	0.390192568338742	0.538135159366387	0.659114108421469
22640	167.6	310.8	0.0533681149563631	2.70081083988542	0.390050388519344	0.538208617084072	0.659148224990102
51801	1127.6	2306.2	-0.0248473962139445	5.48532214115484	0.389525451708367	0.538479990018109	0.659407317638736
13844	599.4	1176.6	0.036340056518957	4.54119519491822	0.389386924201603	0.538551646292343	0.659407317638736
18081	208.4	433.8	-0.0411011120048816	3.12192195592649	0.389376507913791	0.538557035057789	0.659407317638736
52443	686	1335.8	-0.027247482244196	4.72460019608977	0.389248584554151	0.538623223192826	0.659432497715493
67676	225.2	462.2	-0.0435304393332619	3.19001558303325	0.388493665752098	0.53901413178713	0.659855192754399
66262	397.4	768.2	-0.039367240808854	3.94619832703931	0.388368787464708	0.539078846877164	0.659878527503602
14681	20679.2	39485	-0.0160001289236734	9.64495594687093	0.388241534391443	0.539144807607935	0.659893250688501
227746	548.4	1035.6	0.0355897772476781	4.40117565475937	0.388169439457212	0.539182184214141	0.659893250688501
16568	6676.2	12069.4	-0.0190686694873237	7.96479524622058	0.387735084005954	0.539407472432599	0.66011308157995
232491	253	432.4	0.0412623397649908	3.21232655418769	0.387465419935239	0.539547428511374	0.660228456798459
233280	630.8	1123.2	-0.0380154816961223	4.54266169192632	0.387387786065472	0.539610408023941	0.660249626477443
14043	844.4	1646.4	-0.0261231878032929	5.0500376213301	0.387099418171529	0.539737492904112	0.660347886775578
101592	453.4	804.2	0.0376233904998004	4.07893520200826	0.387013579972047	0.539782086775526	0.660347886775578
381644	327	551.8	0.0372299444231494	3.50674977798659	0.386304106200292	0.540150930779046	0.660743191729886
22194	891.2	1686.8	-0.0284880743892542	5.1193134493925	0.38596127369519	0.540329333373168	0.660905490782413
12298	7267.2	12055.2	0.030396451374557	7.98313805185415	0.38855988344379	0.540749186516713	0.661363068362885
14658	7024.4	12724.4	0.019161117505427	8.03587351820855	0.385005470728798	0.540827297064997	0.661402635737158
56297	688	1256.2	0.0376921736103643	4.68999073313849	0.384367608275076	0.541353907909785	0.661989799883559
12539	3077.6	6087.8	0.0208746956581197	6.93120373181293	0.383910130920821	0.541399019262734	0.661989799883559
104458	1189	2249.6	-0.0293777084482744	5.49391152989844	0.383541310034217	0.541591784385415	0.662135369980052
211535	49.8	94.6	0.0922721184066685	0.928284434728516	0.383507060795186	0.541609691384679	0.662135369980052
54485	65	123.4	0.114212978263533	1.3150053269334	0.385780107088677	0.541655615344023	0.662135509487695
101612	332.8	696.2	-0.042093225869551	3.76731540234508	0.606099222855504	0.541762845823213	0.662210585499258
277854	1834.2	3350.4	0.0249335298458271	6.11644598305683	0.382594181790234	0.542087395469698	0.662551261129631
207165	3832	6387.8	0.0263762572077741	7.09887969542206	0.382719228121065	0.542291414460621	0.662715153744423
67370	231	429.4	-0.051940391775633	3.11007300977346	0.382163223146459	0.542313189323996	0.662715153744423
18709	3941	8066.6	-0.0190861651135223	7.29381926413378	0.38151094962488	0.542655274855569	0.663077127632293
56356	517.8	997.2	0.028111206650167	4.330868604843	0.381288657434907	0.542771949186007	0.663163630898947
83924	251.4	480.2	-0.0473943026535117	3.24517365342987	0.381119085461459	0.542860984111484	0.663216352324182
16792	736.2	1468	0.0270863967362027	4.87570557078356	0.380893738410189	0.542979346764384	0.663304891660954
269389	340.2	670.8	0.0401486140832272	3.79836019728838	0.380566115902926	0.543151516080959	0.663406239318067
235402	10757.6	21163.4	0.034203245088133	8.72634875110583	0.386276848306934	0.543163037833344	0.663406239318067
18197	10119.2	19415.4	0.0216283856349085	8.60999788194385	0.380473885220859	0.543200002928554	0.663406239318067
67387	723.4	1387.6	0.0277574757595759	4.81199129513284	0.379761161973844	0.54357496638848	0.663808090924222
20185	8257.6	14441.4	-0.0228893566492983	8.24041754516246	0.379540925072884	0.543706069436544	0.663912099994577
100182	153	274.2	0.0510129501798082	2.46961292920629	0.379317192646291	0.543808785710058	0.66398143171593
93889	132.4	243.2	0.0687992993482592	2.29032063377975	0.378994106705313	0.543979060532232	0.664133232615329
