	GeneID	Chr	Symbol	NExons	P.Value	FDR
128745	59020	3	Pdzk1	10	0.452227270827429	1
37339	11754	11	Aoc3	4	0.452234185662778	1
52034	218214	13	Kdm1b	21	0.452732355979049	1
221853	22290	Y	Uty	27	0.453181834374005	1
209055	74080	9	Nmnat3	5	0.453401741223767	1
165550	68169	6	Ndnf	4	0.453861588655053	1
132894	20447	3	St6galnac3	5	0.453966374612098	1
118294	56431	2	Dstn	4	0.454013823110576	1
45753	69792	12	Med6	8	0.454018673082174	1
121241	228876	2	Zfp334	5	0.454094682641284	1
218336	26549	X	Itgb1bp2	11	0.454230420526761	1
99785	67752	19	Ppp1r32	14	0.454363368950419	1
23940	320080	10	Zbtb39	2	0.454740851224761	1
46218	56531	12	Ylpm1	21	0.454825822498501	1
134799	68922	4	Dnaic1	20	0.45498080356681	1
165172	11826	6	Aqp1	4	0.455078058569401	1
167757	14115	6	Fbln2	18	0.455227715028467	1
82885	73233	17	Zfp942	6	0.455535860640525	1
83281	12449	17	Ccnf	17	0.455707436648808	1
22500	21664	10	Phlda1	2	0.455735055774747	1
175022	11816	7	Apoe	4	0.45584540819906	1
113591	12521	2	Cd82	11	0.455884531863813	1
214071	22284	X	Usp9x	45	0.455889395813877	1
132762	54120	3	Gipc2	6	0.455909003419427	1
221615	170743	X	Tlr7	3	0.456117181990538	1
128390	13601	3	Ecm1	11	0.456246427913886	1
59353	218877	14	Sema3g	16	0.456309902701004	1
189211	71153	7	4933417O13Rik	3	0.456432325445514	1
74782	73261	16	1700037C18Rik	3	0.456459556442877	1
71430	66251	15	Arfgap3	16	0.45671087145375	1
151454	20005	5	Rpl9	8	0.456736205593548	1
113739	22034	2	Traf6	8	0.456789562502141	1
29955	68626	11	Elac2	25	0.456877883069863	1
36283	59045	11	Stard3	15	0.457013747935285	1
65125	70898	14	Slain1os	3	0.457258152410489	1
200080	69627	8	Fam89a	2	0.457700272707916	1
125537	17035	3	Lxn	6	0.457750595352863	1
160806	72611	5	Zfp655	7	0.457785393656652	1
143885	72269	4	Cda	4	0.458162757849803	1
18802	20509	10	Slc19a1	7	0.458454881507956	1
212372	235674	9	Acaa1b	12	0.458906178485658	1
211723	20776	9	Tmie	6	0.458933628480672	1
138982	329910	4	Acot11	16	0.459025950568376	1
105544	241230	2	St8sia6	8	0.459349069854698	1
91191	106794	17	Dhx57	24	0.459533320243562	1
55911	218518	13	Marveld2	7	0.459558310562851	1
620	14545	1	Gdap1	6	0.459574578673486	1
162671	68272	6	Rbm28	19	0.459749018566328	1
120267	75425	2	Tti1	7	0.459957721136359	1
155208	69663	5	Ddx51	15	0.460045668892019	1
22893	17105	10	Lyz2	4	0.460061397241269	1
16968	100502920	10	Gm16998	3	0.460261073724572	1
84666	20630	17	Snrpc	6	0.460429262322178	1
72779	223838	15	Adamts20	39	0.46048137553732	1
73247	100048895	15	9330020H09Rik	2	0.460590057785744	1
58857	22418	14	Wnt5a	6	0.460715945183329	1
149091	100502829	5	Gm9899	4	0.460911835428349	1
155621	231633	5	Tmem119	2	0.461362685845855	1
19283	110012	10	Tpgs1	2	0.461379824377828	1
80721	16155	16	Il10rb	7	0.46148719283739	1
11826	435653	1	Fcrlb	6	0.461684359264026	1
24486	66118	10	Sarnp	11	0.461684457902168	1
23760	407790	10	Ndufa4l2	4	0.46184638662919	1
29092	118454	11	Gjc2	3	0.461916646657707	1
142587	100039864	4	Snhg12	5	0.462009989936828	1
200948	56503	9	Ankrd49	2	0.462062431913331	1
88918	13164	17	Dazl	11	0.462094916474182	1
57117	554327	14	2610042L04Rik	6	0.462124549300391	1
40576	19039	11	Lgals3bp	6	0.462156461710725	1
175503	20085	7	Rps19	6	0.462297055789343	1
150891	209707	5	Lcorl	9	0.462799573985003	1
100636	225997	19	Trpm6	39	0.462957057836363	1
205020	26441	9	Psma4	9	0.463122726032248	1
72712	67197	15	Zcrb1	8	0.463178757965109	1
102947	226144	19	Erlin1	11	0.463317833187019	1
68287	70472	15	Atad2	28	0.463424727790937	1
153737	231474	5	Paqr3	7	0.463641507066302	1
14530	69912	10	Nup43	8	0.463690520827355	1
128208	57912	3	Cdc42se1	6	0.463910930476388	1
53542	77117	13	Zfp934	5	0.463962280645661	1
203584	192663	9	Abcg4	15	0.46427864150325	1
139178	20280	4	Scp2	16	0.464367080714466	1
37772	237943	11	Gpatch8	8	0.464442979275064	1
7845	70829	1	Ccdc93	24	0.464842483175472	1
59162	69019	14	Spcs1	4	0.464969329106072	1
207671	69642	9	Mlip	8	0.465066163229095	1
101525	381236	19	Lipo3	11	0.465189550513819	1
205864	207596	9	Thsd4	19	0.465217666748489	1
118218	72899	2	Macrod2	21	0.465254780315852	1
201158	72560	9	Naalad2	19	0.46545311572442	1
86446	54397	17	Ppt2	8	0.465810683456487	1
23994	19075	10	Prim1	13	0.466002702522267	1
13827	320119	1	Rps6kc1	15	0.466027298034268	1
108708	227737	2	Fam129b	14	0.466230514360707	1
118257	20639	2	Snrpb2	7	0.466521073269658	1
146477	69671	4	Tmem52	5	0.466643670566359	1
134578	622208	4	Gm6297	2	0.466649818157875	1
167136	72012	6	1600020E01Rik	5	0.466728371468794	1
199115	66733	8	Kcng4	3	0.466729768397481	1
191767	210801	8	Unc5d	18	0.466958799119349	1
136855	20530	4	Slc31a2	4	0.466980203780673	1
126535	74485	3	Lrrc71	15	0.467268077939229	1
128616	69870	3	Polr3gl	8	0.467285982531946	1
38250	24086	11	Tlk2	22	0.467338233163146	1
124877	66248	3	Alg5	10	0.467375589204215	1
137791	230376	4	Haus6	17	0.467733416954246	1
14254	76142	10	Ppp1r14c	4	0.467784740511303	1
192205	68797	8	Pdgfrl	6	0.467920839356223	1
117205	57432	2	Zc3h8	9	0.467928868948463	1
160122	14673	5	Gna12	4	0.467935167430984	1
103621	18572	19	Pdcd11	36	0.468405796862578	1
96717	52538	18	Acaa2	10	0.468421588890664	1
219250	54004	X	Diaph2	27	0.468473054592912	1
142815	52174	4	Tmem222	6	0.469054404034586	1
212972	22646	9	Zfp105	4	0.469149558459805	1
116779	58800	2	Trpm7	39	0.469477916482262	1
175418	66071	7	Ethe1	8	0.469570416154447	1
36470	74026	11	Msl1	9	0.469646875118729	1
24941	71673	11	Rnf215	9	0.469769716155946	1
66270	68646	15	Nadk2	13	0.469794656474186	1
129666	56543	3	Kcnd3	8	0.469868911075713	1
19984	20222	10	Sf3a2	9	0.46999733969867	1
200054	69551	8	2310022B05Rik	4	0.470044267875717	1
40960	208501	11	Ndufaf8	3	0.470161075701822	1
186301	269994	7	Gsg1l	7	0.470443419360482	1
141040	12840	4	Col9a2	32	0.470450274098785	1
189139	21823	7	Th	13	0.470461453422687	1
31707	103844	11	Inca1	8	0.470842598950615	1
106256	241274	2	Pnpla7	35	0.470904716188053	1
208469	547109	9	Trim43a	7	0.470935555256736	1
32672	215113	11	Slc43a2	15	0.470938857680031	1
38563	78943	11	Ern1	22	0.470962021395918	1
56685	218639	13	Arl15	5	0.471036347135469	1
195469	13423	8	Dnase2a	6	0.471056855798168	1
193472	78816	8	Gmip	21	0.471092703708829	1
119992	70873	2	Cnbd2	13	0.471180200114495	1
11375	171567	1	Nme7	15	0.471373326503693	1
88171	66591	17	Mad2l1bp	3	0.471455130431947	1
12225	27222	1	Atp1a4	23	0.471523667296519	1
210506	22036	9	Traip	15	0.471617604925112	1
185490	100503918	7	Gm19963	3	0.471909642773032	1
53286	105348	13	Golm1	11	0.472108190613481	1
8720	20668	1	Sox13	14	0.472190743102333	1
136489	64817	4	Svep1	48	0.472221201664416	1
150304	70292	5	Afap1	17	0.47235199572569	1
97781	100861918	19	NA	2	0.472694340145413	1
81916	100504601	17	Gm16702	3	0.473091380540089	1
65401	66435	14	Uggt2	39	0.473284866070951	1
148668	57434	5	Xrcc2	3	0.473412701624912	1
142874	100210	4	Gpn2	5	0.47348508462518	1
190286	17207	8	Mcf2l	32	0.473621888698671	1
206418	214424	9	Parp16	7	0.473753501836121	1
115900	51885	2	Tubgcp4	18	0.473832490953418	1
198090	234723	8	Txnl4b	4	0.473993890442271	1
48285	217864	12	Rcor1	12	0.474032297007303	1
49516	69617	13	Pitrm1	27	0.47413115223023	1
93556	69749	18	Epb41l4aos	3	0.474190466855816	1
58505	105675	14	Ppif	6	0.474409355500393	1
9714	69367	1	Glrx2	6	0.47449057118504	1
27365	79560	11	Ublcp1	11	0.474524302787566	1
13264	13800	1	Enah	16	0.47531132279897	1
109254	241322	2	Zbtb6	2	0.475402385072344	1
102852	93685	19	Entpd7	13	0.475544942692046	1
181336	68048	7	Aen	4	0.475601038363147	1
50207	67008	13	Yae1d1	3	0.475768977029713	1
97098	67655	18	Ctdp1	13	0.475825989726436	1
167245	69538	6	Antxr1	18	0.475884086835584	1
35637	104079	11	Nxph3	2	0.476179033238986	1
27063	94176	11	Dock2	53	0.476184692435527	1
78736	76916	16	Timmdc1	7	0.476207618678166	1
73792	11908	15	Atf1	7	0.47637080628965	1
65574	105445	14	Dock9	60	0.47643224514376	1
12815	269152	1	Kif26b	15	0.476834709657308	1
169816	74043	6	Pex26	5	0.476901700645074	1
138544	11639	4	Ak4	6	0.47712538329471	1
21896	13516	10	Epyc	8	0.477374934900614	1
195620	67836	8	Wdr83	9	0.477467842723494	1
67422	52589	15	Ncald	10	0.477545999043283	1
62483	219105	14	Zmym5	10	0.477579864285169	1
96188	225642	18	Grp	3	0.477868585933216	1
34621	217057	11	Ptrh2	3	0.477878917780888	1
88308	114570	17	Crip3	8	0.478021537646385	1
108301	98970	2	Fibcd1	7	0.478105937157632	1
116412	214968	2	Sema6d	19	0.478110724962839	1
2701	227102	1	Ormdl1	4	0.478230032035252	1
154090	231532	5	Arhgap24	10	0.478308566838069	1
159924	231830	5	Micall2	17	0.478420882260664	1
207965	12816	9	Col12a1	66	0.478484991450386	1
103403	18034	19	Nfkb2	23	0.478743384034082	1
17368	74048	10	Vsir	7	0.479082881174117	1
182213	666170	7	Gm7964	2	0.479425143495414	1
46537	71275	12	Noxred1	8	0.479462470712224	1
125970	381489	3	Rxfp1	18	0.479466491042625	1
6372	12778	1	Ackr3	2	0.47949546026229	1
82918	224598	17	Zfp758	4	0.47959240009139	1
59028	18753	14	Prkcd	18	0.479668723498722	1
202366	330908	9	Opcml	8	0.479692025977381	1
48522	74691	12	Tdrd9	36	0.479738566915536	1
43152	74076	12	4933406C10Rik	6	0.480185723882935	1
168495	75394	6	0610040F04Rik	10	0.480438254126167	1
186850	101604	7	E430018J23Rik	3	0.480503188028603	1
186883	14123	7	Fbrs	11	0.480599842582454	1
93443	26405	18	Map3k2	17	0.480888739137531	1
221437	70008	X	Ace2	19	0.480902596939345	1
57066	100040852	14	Gm3002	5	0.481070724233095	1
192884	382010	8	Cep44	11	0.481144389971687	1
31315	56486	11	Gabarap	4	0.481341554647155	1
168068	20917	6	Suclg2	11	0.481466948699347	1
80876	100503166	16	1700048M11Rik	2	0.481469633922251	1
21550	380654	10	Cfap54	55	0.481587746906976	1
127309	54124	3	Cks1b	3	0.481647233386818	1
170401	15170	6	Ptpn6	17	0.482345209291307	1
138457	26563	4	Ror1	9	0.482355949184935	1
169673	67200	6	Ccdc77	13	0.48237895109735	1
211796	54199	9	Ccrl2	2	0.482579206654795	1
54821	100502757	13	Gm17259	2	0.48267852366041	1
203633	15288	9	Hmbs	15	0.482932247495876	1
59480	12339	14	Capn7	21	0.483180321520395	1
97256	240479	18	Fam69c	5	0.483189133686597	1
132612	74245	3	Ctbs	6	0.483657131177282	1
186806	66422	7	Dctpp1	3	0.483700996417145	1
208361	266690	9	Cyb5r4	16	0.483783070513685	1
26866	268396	11	Sh3pxd2b	13	0.483788719190207	1
137833	329877	4	Dennd4c	33	0.483818461108273	1
9282	12292	1	Cacna1s	44	0.483905061451379	1
71988	170790	15	Mlc1	12	0.483996718274681	1
150803	16826	5	Ldb2	9	0.484130868702611	1
34300	217038	11	Mrm1	5	0.484384864095715	1
206981	12306	9	Anxa2	13	0.484673170378276	1
167368	232210	6	Hmces	7	0.484856718967961	1
38147	100303739	11	Gm10844	3	0.484889246723812	1
170652	320678	6	Iffo1	10	0.485022478217837	1
21462	110333	10	Rmst	13	0.485047334993401	1
202281	77862	9	Thyn1	8	0.485076454451527	1
23170	24117	10	Wif1	10	0.485124760356161	1
172010	109135	6	Plekha5	31	0.485267141879068	1
95802	17714	18	Grpel2	4	0.485419135897034	1
139051	72938	4	Hspb11	6	0.485450342495326	1
17482	18119	10	Nodal	3	0.485510394975137	1
144662	68817	4	Ddi2	10	0.485532030621435	1
52225	75678	13	Ippk	13	0.485569258289431	1
32433	67493	11	Mettl16	10	0.485679655968738	1
213278	102954	X	Nudt10	2	0.485820838413914	1
50320	20379	13	Sfrp4	6	0.485851068218608	1
149012	28042	5	Selenoi	10	0.486140719713483	1
176400	66525	7	Timm50	11	0.486224757916669	1
90877	268977	17	Ltbp1	34	0.486268717432641	1
191898	14782	8	Gsr	13	0.486414959205051	1
108808	241311	2	Zbtb34	3	0.486465732790389	1
100568	18552	19	Pcsk5	39	0.486704786057088	1
94121	213236	18	Dnd1	4	0.487003061704902	1
132889	26938	3	St6galnac5	5	0.487097844979332	1
20903	66263	10	1810014B01Rik	3	0.487201243056947	1
39053	217258	11	Abca8a	39	0.487296469496482	1
210834	69232	9	Qrich1	11	0.487419298415329	1
31445	104457	11	0610010K14Rik	6	0.48743686506162	1
65661	110821	14	Pcca	24	0.487455686604454	1
50550	218100	13	Zfp322a	5	0.487718836470512	1
55523	59050	13	Nsa2	6	0.48788942908819	1
210300	15587	9	Hyal2	4	0.488016891992031	1
162327	269831	6	Tspan12	9	0.48812823615447	1
122939	56470	2	Rgs19	6	0.488137369879168	1
165351	66459	6	Pyurf	2	0.488214716355981	1
59712	69069	14	1810011H11Rik	5	0.4883515345534	1
36635	320864	11	Krt26	8	0.488458384864606	1
39790	217328	11	Myo15b	50	0.488505797606569	1
159442	68929	5	Mospd3	6	0.488542597453418	1
57539	218699	14	Pxk	19	0.489031307064884	1
141952	269585	4	Zscan20	8	0.489055662187704	1
64098	13449	14	Dok2	5	0.489100630284526	1
56862	14165	13	Fgf10	3	0.489152229060684	1
22760	19263	10	Ptprb	32	0.489210294930178	1
9589	12316	1	Aspm	28	0.489294012166209	1
181583	11778	7	Ap3s2	6	0.489302657307575	1
141340	67205	4	Utp11	8	0.489781378009668	1
213320	331374	X	Dgkk	28	0.489787063492428	1
124794	242022	3	Frem2	24	0.490422450474804	1
78577	77782	16	Polq	30	0.490824477155847	1
179934	246694	7	Hps5	23	0.490909620905942	1
169118	17193	6	Mbd4	8	0.490956772781672	1
156495	100993	5	AW549542	5	0.4912451471763	1
42955	24057	12	Sh3yl1	10	0.491307383314143	1
65918	105787	15	Prkaa1	9	0.491603679469323	1
220286	619287	X	Rtl4	7	0.491652478844823	1
138315	242553	4	Kank4	10	0.491700253190069	1
106107	215632	2	Psd4	17	0.491799582515145	1
31732	193043	11	Zfp3	2	0.491801464771737	1
218418	100042480	X	Nhsl2	8	0.49184293822936	1
33005	216964	11	Trp53i13	7	0.491903357844721	1
200734	22601	9	Yap1	9	0.492188391568465	1
150792	231225	5	Tapt1	14	0.492297567927209	1
12658	319455	1	Pld5	11	0.492336975762809	1
170756	21937	6	Tnfrsf1a	10	0.492363329819136	1
199195	78892	8	Crispld2	15	0.49246145574644	1
181677	233405	7	Vps33b	23	0.49258332770082	1
77376	22061	16	Trp63	16	0.492682083199277	1
139941	100465	4	Mob3c	4	0.492822808528925	1
108280	227715	2	Exosc2	9	0.493006923979203	1
59495	67011	14	Mettl6	6	0.493135679848752	1
79977	13837	16	Epha3	17	0.493150677193717	1
174390	69094	7	Tmem160	3	0.493453094103745	1
80347	224405	16	Cyyr1	4	0.493560198806687	1
143692	15530	4	Hspg2	97	0.49358923003405	1
95075	240283	18	Dmxl1	43	0.493624672574663	1
20005	237403	10	Lingo3	2	0.493640065496042	1
16169	72472	10	Slc16a10	6	0.493641559211412	1
71933	223770	15	Brd1	13	0.493680016992027	1
204945	67834	9	Idh3a	11	0.493732409124709	1
25223	104479	11	Ccdc117	5	0.493860611750256	1
18874	108707	10	Fam207a	6	0.493895558620106	1
38673	69066	11	1810010H24Rik	3	0.493935328760472	1
143542	13842	4	Epha8	17	0.494137087441339	1
103236	18150	19	Npm3	6	0.494293248045969	1
107162	381356	2	Cacfd1	6	0.494306172952412	1
69777	20289	15	Scx	2	0.494320375971139	1
178863	243963	7	Zfp473	5	0.494556173639517	1
28253	14566	11	Gdf9	2	0.49478511316117	1
182184	233424	7	Tmc3	23	0.494878950346134	1
139284	18392	4	Orc1	17	0.49490459947507	1
216071	14199	X	Fhl1	10	0.495032982257739	1
85683	208285	17	Cyp4f17	13	0.495193466052508	1
47394	65256	12	Asb2	10	0.495367843714407	1
28123	22210	11	Ube2b	6	0.495445808803468	1
153470	12452	5	Ccng2	8	0.495447425203861	1
118138	319909	2	Ism1	6	0.495467062641431	1
9708	26878	1	B3galt2	2	0.495476338892227	1
16056	16775	10	Lama4	38	0.495550777455714	1
79550	74201	16	Cep97	11	0.495750269200293	1
76331	224024	16	Scarf2	11	0.495909221540898	1
21738	66414	10	Ndufa12	4	0.4959435002837	1
167806	67678	6	Lsm3	4	0.496120604507123	1
217107	54411	X	Atp6ap1	10	0.496276980469948	1
169832	24110	6	Usp18	11	0.496346366802298	1
146338	230979	4	Tnfrsf14	8	0.496397133881227	1
46023	52708	12	Zfp410	13	0.496616221339522	1
7196	227399	1	Ppip5k2	28	0.496712303707167	1
160698	100683	5	Trrap	71	0.497330860005098	1
200449	67618	9	Aasdhppt	6	0.497452876829743	1
81899	106489	17	Sft2d1	8	0.497720303895295	1
212169	73748	9	Gadl1	15	0.497800882771173	1
78280	317717	16	Sec22a	7	0.498249521876953	1
74956	246154	16	Vasn	2	0.498558528242707	1
136421	242481	4	Palm2	6	0.498565567794	1
118912	228767	2	Tmem74bos	4	0.498672123466852	1
95751	170826	18	Ppargc1b	12	0.498786492519886	1
78911	72117	16	Naa50	5	0.498824114906991	1
196392	17748	8	Mt1	3	0.498836526692366	1
102731	72832	19	Crtac1	15	0.499391987854689	1
59535	56794	14	Hacl1	17	0.499467346360361	1
40380	217356	11	Tmc8	17	0.499641816748142	1
186499	171504	7	Apobr	4	0.49991664801528	1
55847	17951	13	Naip5	15	0.500093663528862	1
187778	66165	7	Bccip	7	0.500097742396197	1
46724	75216	12	Cep128	26	0.500179133365876	1
49926	664862	13	Gpr137b-ps	7	0.500198872524407	1
39432	58222	11	Rab37	11	0.500409796615737	1
103504	226178	19	Wbp1l	6	0.50046947233801	1
177365	75660	7	Lin37	9	0.500571167426621	1
96423	52662	18	Ldlrad4	6	0.500609945655234	1
154583	76421	5	1700028K03Rik	7	0.500699900965598	1
17217	215999	10	Mcu	8	0.500713471070927	1
122036	13616	2	Edn3	5	0.500736109969011	1
63102	219149	14	Xkr6	3	0.50074536079475	1
58508	68173	14	Ppifos	3	0.501005670504509	1
192572	71876	8	Cenpu	13	0.501139602384336	1
95001	20358	18	Sema6a	19	0.501332671536628	1
139256	230594	4	Zcchc11	31	0.50133954128943	1
195277	244551	8	Nanos3	2	0.501415689802357	1
193291	234356	8	Csgalnact1	11	0.501428874528865	1
80701	74387	16	4932438H23Rik	3	0.501670927392759	1
35870	319371	11	D030028A08Rik	6	0.501978988291587	1
152372	231326	5	Aasdh	16	0.502030195133479	1
20804	74007	10	Btbd11	18	0.502134924359566	1
107127	227656	2	Rexo4	8	0.502582499755433	1
90594	383295	17	Ypel5	3	0.502766383956633	1
24489	14561	10	Gdf11	3	0.502956432032094	1
205975	71819	9	Kif23	23	0.502992539747974	1
92670	225207	18	Zfp521	8	0.503157544849052	1
72966	69354	15	Slc38a4	16	0.503214920296556	1
147802	15234	5	Hgf	19	0.503352761169164	1
8866	57439	1	Tmem183a	8	0.503570196014689	1
186699	381922	7	D830044I16Rik	6	0.50361028235178	1
118645	17957	2	Napb	11	0.503624218891762	1
127534	77595	3	Nup210l	40	0.503862295241259	1
153804	19092	5	Prkg2	19	0.503886174510065	1
64849	76789	14	Mzt1	3	0.504200035034375	1
41614	100043040	12	1110002L01Rik	3	0.504449297039345	1
187950	77383	7	C030029H02Rik	4	0.50447196588157	1
96775	269037	18	Ctif	12	0.504491359416097	1
136892	66440	4	Cdc26	4	0.504507457167235	1
59695	319955	14	Ercc6	21	0.504664954069167	1
103166	94280	19	Sfxn3	11	0.504789309105521	1
113650	70852	2	Alkbh3os1	4	0.504860870342875	1
212308	22351	9	Vill	20	0.50486954543755	1
168341	53870	6	Cntn6	23	0.504886073297351	1
151255	212285	5	Arap2	33	0.504966542220298	1
177208	233066	7	Syne4	8	0.505040455093613	1
97788	69745	19	Pold4	4	0.50512975956779	1
54103	28077	13	Med10	4	0.505189287425025	1
68219	67819	15	Derl1	8	0.505304040768046	1
93088	225280	18	Ino80c	5	0.505360840083405	1
199848	114896	8	Afg3l1	17	0.505385363601937	1
114306	241612	2	Slc5a12	16	0.505491676142163	1
130857	99887	3	Tmem56	8	0.506084508941922	1
218023	18744	X	Pja1	2	0.506171086557371	1
195315	67736	8	Ccdc130	10	0.506422769067891	1
73699	14555	15	Gpd1	8	0.506617423893661	1
135987	269536	4	Tex10	16	0.506846363671543	1
187620	66885	7	Acadsb	11	0.507091439153667	1
15494	18605	10	Enpp1	25	0.507277742334031	1
48574	104885	12	Tmem179	4	0.507691539154598	1
159631	26893	5	Cops6	10	0.507765097347341	1
140696	230678	4	Tmem125	4	0.507794651697399	1
74193	223915	15	Krt73	9	0.508099869166547	1
158267	22648	5	Zfp11	3	0.508196317398291	1
215899	22441	X	Xlr	8	0.508323915892496	1
104905	209630	2	Frmd4a	25	0.508332388015721	1
2999	227120	1	Plcl1	6	0.508668858827228	1
212323	18799	9	Plcd1	15	0.508700146719516	1
123698	75740	3	Egfem1	16	0.508732596312067	1
145679	18707	4	Pik3cd	27	0.508861679054211	1
166312	330355	6	Dnah6	77	0.508896124475247	1
118836	78177	2	Ninl	24	0.509088153468659	1
170996	109246	6	Tspan9	9	0.509094301970878	1
62225	73181	14	Nfatc4	9	0.509337389972171	1
213183	630836	9	2010315B03Rik	6	0.509471881730551	1
212892	20623	9	Snrk	7	0.509604153463321	1
62562	68043	14	Eef1akmt1	5	0.509674233376058	1
84345	68611	17	Mrpl28	5	0.509785041631092	1
104868	100861945	2	NA	2	0.509826271860676	1
131676	71793	3	Ints12	7	0.509841949156074	1
73323	66120	15	Fkbp11	6	0.509853607745399	1
135565	64424	4	Polr1e	12	0.509904239701207	1
210002	109652	9	Acy1	15	0.509946856101391	1
74926	66449	16	Pam16	5	0.509970821479767	1
178639	668661	7	2410002F23Rik	6	0.509983877862501	1
193607	72368	8	Borcs8	6	0.510131731280256	1
120678	27219	2	Sgk2	14	0.510202071999188	1
111483	381373	2	Sp9	2	0.510236567257336	1
140858	100862319	4	NA	6	0.510312908419334	1
113220	80708	2	Pacsin3	12	0.510340044788797	1
113237	77038	2	Arfgap2	17	0.51044999782375	1
114868	381413	2	Gpr176	3	0.510589318344358	1
25480	77605	11	H2afv	5	0.510611583821466	1
92648	64291	18	Osbpl1a	31	0.510733145519378	1
204708	68304	9	Kdelc2	8	0.510894482347525	1
58256	22330	14	Vcl	21	0.511114187734779	1
31507	75273	11	Pelp1	17	0.511215115473383	1
145956	85030	4	Tnfrsf25	7	0.51136980521511	1
139065	230584	4	Yipf1	10	0.51149156623703	1
5627	71781	1	Slc16a14	5	0.51161519195371	1
34985	76626	11	Msi2	17	0.511680958699629	1
26408	70626	11	5730522E02Rik	6	0.511783887224467	1
135463	384009	4	Glipr2	5	0.51191128803516	1
163046	83922	6	Cep41	11	0.512140684623581	1
212475	208194	9	Exog	7	0.512145429028711	1
7847	15564	1	Htr5b	2	0.512283937613748	1
74425	105988	15	Espl1	31	0.51235905829688	1
169371	19713	6	Ret	19	0.512399339612592	1
37775	100040792	11	Gm11627	3	0.512575019827622	1
41167	192662	11	Arhgdia	6	0.512623931920117	1
123437	27357	3	Gyg	7	0.512665665620133	1
186434	233870	7	Tufm	9	0.512801454486644	1
156747	23961	5	Oas1b	6	0.512820277054213	1
28140	213084	11	Cdkl3	17	0.512927000259108	1
132868	229949	3	Ak5	14	0.513182082122463	1
189040	320802	7	Ifitm10	4	0.513192709697072	1
53182	74386	13	Rmi1	5	0.513221328541894	1
210037	235587	9	Parp3	11	0.51336732605877	1
69691	106025	15	Sharpin	9	0.513427188734418	1
92788	13506	18	Dsc2	17	0.513472639817841	1
187387	207425	7	Wdr11	29	0.513579941618424	1
188596	101471	7	Phrf1	18	0.513672647063762	1
129156	74044	3	Ttf2	23	0.51406680974071	1
32145	53313	11	Atp2a3	22	0.514218510430585	1
12765	545391	1	Gm16432	8	0.514245009785036	1
25180	279766	11	Rhbdd3	9	0.514324099893581	1
203905	319742	9	Mpzl3	6	0.514396996032111	1
186520	75565	7	Sgf29	10	0.51445649535175	1
