	KOSD5	KOHC7	logFC	logCPM	F	PValue	FDR
20255	10494.4963797495	11319.148868612	-0.119841350063105	8.28601341841141	6.60376516855131	0.0142573149098326	0.0363079290141566
319740	2797.13021645011	3109.3444925726	-0.108860654038835	6.35010831772181	6.59676392829603	0.0143049224374075	0.0364227839386662
109161	1819.34039340469	1961.58287246382	-0.112350768518002	5.81095698583808	6.59463013290461	0.0143194659726137	0.0364534267778643
241556	52.0418336595704	66.2849464144065	-0.371398336956634	0.782863114620138	6.59315407745804	0.0143295357931154	0.0364726720283343
100862175	18.6313173783118	57.3043859428328	-1.78549695873386	0.362826107798039	6.84017283188028	0.0143398994923457	0.036492658410381
110351	9420.42107011131	9047.41215118252	0.111092886437224	8.03264056592167	6.59076208609427	0.0143458704236372	0.0365014608870376
26444	2261.67824381667	2622.18707071354	-0.151272276507115	6.120845282009	6.61030191916073	0.0143534637729946	0.0365143876199904
108899	1486.0640201821	1683.42064522748	-0.136931562575832	5.46728975818443	6.58789771063821	0.0143654572879782	0.0365385016369004
76306	766.993822500314	698.766029600251	0.138637343225974	4.37961463710677	6.58745835608545	0.0143684641807145	0.0365397537644316
67064	1020.73880349529	942.418654447791	0.163829741304753	4.85317366549515	6.58569521746748	0.0143805377184039	0.036564058370276
72580	264.986791973681	224.758678948294	0.217021476616423	2.84340180682765	6.58455271515501	0.0143883671231595	0.0365775651971012
320312	65.6577780252181	83.8994782907328	-0.312511490748985	1.19759133262042	6.58357741072612	0.0143950543754925	0.0365876168079027
12805	15938.6029552001	17195.0005810011	-0.0942624149204205	8.82570733282082	6.58324171326055	0.0143973568858019	0.0365876168079027
22776	36.0060292113871	26.3872792973522	0.46859477801047	-0.038214552529861	6.58246361410599	0.0144026953030788	0.0365947832573943
435145	31.9937337628789	45.2287817220718	-0.474068084293785	0.174617726323276	6.57660314924401	0.0144429715738475	0.0366907027866394
100463512	1441.12826703976	999.647632882609	0.439643450135496	5.1722032789979	6.818223259976	0.0144590924019505	0.0367252353946413
380614	407.851646212293	439.575605650596	-0.148883626497687	3.62227611590803	6.57075907064066	0.0144832560013325	0.0367801805234817
68421	6516.74017194021	6890.06896064598	-0.0789319759346755	7.57963003902262	6.57003760056482	0.0144882376246031	0.0367864023978869
214627	1954.55053363524	2124.3908222536	-0.0931216440146773	5.86493605198959	6.56802643076457	0.0145021341375875	0.0368152535208391
17754	56922.4621337362	66000.5237183021	-0.184803593999169	10.7737214720701	6.69547327366624	0.0145078621838496	0.0368233616407894
64658	1255.50940114765	1171.93279445637	0.134737707638079	5.14383178240567	6.56646869607698	0.0145129074268575	0.0368297341634066
213056	3580.43645136605	3170.35407252911	0.213992378055611	6.65213521445998	6.70990896215698	0.0145233267469664	0.0368497399965372
12785	6489.39765172959	7265.52548644312	-0.131481801076681	7.63640697227405	6.56846966161823	0.0145704961458875	0.0369582051036899
76007	3505.12859890537	3672.17796674365	-0.100185774489298	6.70567351063812	6.55781380425644	0.0145729217853476	0.0369582051036899
217721	81.6587954263889	101.739906251156	-0.317921026721657	1.46204745961545	6.55734116341494	0.0145762068352052	0.0369582051036899
232879	799.314891612405	795.974538889032	0.120149079693754	4.48618151251704	6.55733510526611	0.0145762489470268	0.0369582051036899
94282	5104.85034561006	5525.87336985328	-0.102271365872821	7.18531509191383	6.5567084527861	0.0145806056845926	0.0369628020242176
72886	251.445904237232	236.814705326699	0.197903857491727	2.78941890367963	6.55578389482975	0.014587036140131	0.0369726534366375
67101	65.7725853516639	89.6737263918536	-0.354077975012396	1.19501283778512	6.55378292118343	0.0146009637051834	0.0370015004534391
94063	782.378644279401	898.501314668216	-0.15764130717996	4.62002691846311	6.5501628352339	0.0146261973268558	0.0370589840203212
100503962	143.839723823619	162.682794756478	-0.219275272804149	2.16998189849466	6.54895652076336	0.0146346163064578	0.0370738510371579
12176	2498.92940601042	2735.90822588622	-0.110539761901267	6.26381556223879	6.54247570506168	0.0146799359240172	0.0371821769063787
77578	1690.40906095363	1920.04429844575	-0.137911005232433	5.67533300565655	6.54070850958312	0.0146923199286832	0.0372028863211627
67619	922.41864372385	890.273092795914	0.108922011789789	4.69128239230284	6.54057831844207	0.0146932327160659	0.0372028863211627
20441	1858.60795011251	1792.88907844155	0.100228244380259	5.67721260857624	6.53235077564583	0.0147510411609233	0.037342748973759
18762	7732.91858955339	7524.96349121003	0.0757702912703425	7.74302223495145	6.52375269309449	0.0148117148988104	0.0374884991571356
74254	780.198114820168	855.498923786432	-0.107161828616125	4.57013676724888	6.52345421368244	0.014813825987051	0.0374884991571356
216739	4804.19943146658	5047.04531311608	-0.0813731774488523	7.11517537428738	6.52309674305891	0.0148163547353541	0.0374884991571356
19250	486.768357833037	435.914942979408	0.191504708583496	3.72284079245254	6.52105417685773	0.0148308127744196	0.0375185481241455
217866	8085.42394178637	9127.97468645086	-0.122038727327654	7.9059791303034	6.52021667160424	0.0148367453376781	0.0375270228897824
14633	227.426280635347	191.086167970922	0.267445797028003	2.58415095064325	6.51909253429732	0.0148447123091075	0.0375406394994155
238266	3258.56504849538	3544.19271159252	-0.0981519273685638	6.59579378475893	6.51806557994217	0.01485199455372	0.0375525200730998
217615	1842.86757637461	1968.93543554703	-0.100400961152827	5.75543224539145	6.5156841178203	0.0148688965687294	0.0375887153862572
66999	1512.38585344701	1429.19323790348	0.125122138840579	5.38668197986703	6.51187384153571	0.0148959824452523	0.0376506385305203
12615	75.5623067746965	61.0645771527766	0.317751538159743	0.987311337396223	6.51116729089629	0.0149010108960412	0.0376567981444129
69601	7737.56778643105	7356.12085468142	0.121329820907495	7.67031589324371	6.51031019069596	0.0149071132471044	0.0376656690303727
66410	574.63635835021	513.055917480549	0.157375415924508	4.00928824992623	6.50918803652413	0.0149151067887152	0.037674981444356
18212	20727.1980028481	18974.1797373482	0.121990581991373	9.11410159701744	6.51152686388821	0.0149184160620906	0.037674981444356
68015	2395.2090932742	2641.33660471889	-0.0994557926504599	6.1433558334349	6.5087010726928	0.0149185770580706	0.037674981444356
227648	3366.32537015024	3009.34752238965	0.160002138613629	6.48295675385199	6.54752035780416	0.0149874000782377	0.0378420354427567
106039	2203.47263283772	2168.30545873161	0.129026422526957	5.93000434715304	6.49871466073566	0.0149899357242108	0.0378420354427567
53312	3794.32268606301	4070.05886904574	-0.0675837455252278	6.80400729483317	6.49664682686266	0.0150047574784109	0.0378728731837396
66456	207.791602483065	245.54866206457	-0.213079371553251	2.69874400102832	6.49065547750548	0.0150477912761476	0.0379748966713616
70362	150.266315916088	195.093102844139	-0.346375383063351	2.28956467372027	6.51492841201737	0.0150666502618509	0.0380093416596134
109624	824.377997213604	921.857636177259	-0.183725180483079	4.6618836323733	6.50061101055005	0.0150666718023105	0.0380093416596134
384945	37.5320554327983	55.0747593070113	-0.51933228101141	0.461374932756722	6.49001369668116	0.0150724745255044	0.0380173801996362
14533	663.680996438437	777.284863988547	-0.148008888248849	4.35322976149413	6.48467464532584	0.0150908821451576	0.0380572038270192
233280	817.019060118235	883.833992087699	-0.163661886271159	4.59476650230187	6.47649808777351	0.0151500080319514	0.0381996818865671
