	KORS2	WTRS2	logFC	logCPM	F	PValue	FDR
210094	1195.15070458634	1173.82763495213	0.00728479791559781	5.17370087044065	0.0196167467446006	0.889358457438767	0.99911218134267
216459	494.154959416169	499.359050866283	0.0079500669857031	3.88843471542319	0.01960875091177	0.889380857742336	0.99911218134267
19896	171.432251932667	163.305435501724	0.0135763875793224	2.27729418983109	0.0195938451894381	0.889422628523664	0.99911218134267
14251	4059.89893557495	4151.18046746473	-0.00543572582983968	6.99541142149062	0.0195496376238089	0.889546608200893	0.99911218134267
114601	959.01957204181	955.011980187871	-0.00788188302868677	4.83136000644923	0.0195239778839845	0.889618636277711	0.99911218134267
30840	892.221590479055	862.917449519697	0.00703950830533361	4.67072170326839	0.0195233288843598	0.889620458675501	0.99911218134267
30057	2069.93501899308	2090.45524425927	0.0064198108235741	5.83610149914986	0.0195175063797985	0.889636809711927	0.99911218134267
66102	47.445849435227	43.4511280874975	0.0214066644997214	0.436803076481589	0.0194433293917935	0.889845335211858	0.99911218134267
19739	1438.507433368	1454.00488540766	-0.0432464968660905	5.2428634820666	0.0195216927046232	0.889910285325679	0.99911218134267
16847	135.876623147727	141.729271482257	-0.0185510451680505	2.04194238384249	0.0193990928461078	0.889976609399952	0.99911218134267
16969	4073.82335690191	4009.05876123826	-0.0070738077842431	6.83808110630556	0.0193964652757302	0.889977288264041	0.99911218134267
69662	1609.45969570453	1615.73150502192	-0.00564255801037949	5.50200095596272	0.0193458425640856	0.890120007005556	0.99911218134267
15526	7763.59299059656	7825.82320454795	0.00628058099214412	7.78852194573444	0.019333361624016	0.890155223313323	0.99911218134267
353169	106.409484042926	106.634106536759	0.0219329005137005	1.6210326762805	0.0193333516684818	0.890175028414891	0.99911218134267
67337	787.379916699585	782.273992646916	-0.00667318524849884	4.49509951484614	0.0192937791799636	0.890266986162524	0.99911218134267
66048	1155.57607977066	1139.62586259545	0.00901956195740354	4.93354475673559	0.0192706070289246	0.890336845835712	0.99911218134267
69957	1633.65601341763	1645.72792614733	-0.00678130089132912	5.54947218827827	0.0192615872566902	0.890357967773409	0.99911218134267
22084	5350.50451605599	5154.50170029099	0.00865430671000648	7.27126307784903	0.019281716923519	0.890369909021539	0.99911218134267
100683	8112.66019336249	7984.97772935776	0.0102073748529618	7.88916006209868	0.0193028503066672	0.890384879533451	0.99911218134267
320717	2067.71719948109	2067.17229052197	0.00598802028731059	5.84388140059137	0.0192231411607362	0.890466726730268	0.99911218134267
56441	452.950398468366	449.520635546234	0.00868369382822508	3.67414194574958	0.0192005383317759	0.890530718937321	0.99911218134267
71213	181.764762461211	188.584158888361	-0.0138791203840903	2.28953537773922	0.0192000755886965	0.890532029437742	0.99911218134267
59044	1682.85396937629	1620.5239505422	-0.00615788735180519	5.63366032159927	0.0191670570399188	0.890625580429595	0.99911218134267
270156	679.69469585594	695.828061880545	-0.00803353700118161	4.21871138138958	0.0191541001752798	0.890662313377915	0.99911218134267
77772	134.350307262125	133.710796583009	0.0128843632366564	2.18850366542752	0.0191222400942837	0.890752691199738	0.99911218134267
