	WTRS2	WTHC7	logFC	logCPM	F	PValue	FDR
53328	8981.18393764387	9358.60985397881	0.0196625053188804	7.97207401920761	0.222146796478182	0.640012897746261	0.773840152540249
57908	2680.24343770714	2561.75191169489	0.017173896269025	6.16328646442239	0.22210101955231	0.640047267643218	0.773840152540249
414072	66.6533199349932	67.2571818626394	0.0619182600110944	0.966257810212092	0.222091740605202	0.640054234923987	0.773840152540249
11486	28.4746795518166	24.4258075650898	0.101705277176229	-0.340271877533792	0.222086521382842	0.640058153958658	0.773840152540249
50505	1005.19237493366	1038.3859422295	-0.0255140909460737	4.87382963995891	0.222077378751262	0.640065019157749	0.773840152540249
67842	346.262554833862	351.355629938757	0.0329200234512111	3.35638779276615	0.221892921759459	0.640203564890005	0.773915082830953
59052	1867.62904755683	1915.53658547934	0.0219823272039743	5.72583958434621	0.221853058752003	0.640233515292195	0.773915082830953
100503823	122.109838211919	138.285646219306	-0.0479568033633158	1.91380782788441	0.221668500975615	0.640372222698548	0.774000590647137
18260	250.065257234338	237.424738534749	0.0392215659728804	2.79059602168951	0.221617209872508	0.640410783934384	0.774000590647137
94217	1094.6667380238	1023.62930445201	-0.027117513432665	4.84204520794617	0.220970559225335	0.64089741315931	0.774460528939662
56294	1427.72303660667	1440.10535512785	-0.026053506078241	5.40058073468061	0.220929844422567	0.640928081782206	0.774460528939662
17355	808.564289267024	720.190661184693	0.0415038256580513	4.62532048754424	0.221469452329785	0.640986167387153	0.774460528939662
50887	196.388223200716	184.799414530348	0.0458976825007383	2.40320931454898	0.220828377929447	0.641004526980752	0.774460528939662
207615	2960.81038846262	2966.98120743116	0.0173845953223042	6.36717413306146	0.220517224470054	0.641239085291704	0.774614559731425
22083	2195.28574737142	2166.29953060418	0.0169758700114428	5.96239304731683	0.220462303399522	0.641280507750275	0.774614559731425
68992	427.278833280725	457.595617781024	0.0353060389384208	3.72514070467539	0.220447149545907	0.64129193817143	0.774614559731425
20280	1615.23270304684	1693.79106374713	-0.0239279410306527	5.46036729389117	0.220300119324193	0.641402866791331	0.774620225563912
223272	169.126885661033	159.369854418903	-0.0455642815303836	2.13588453654542	0.220200138266192	0.641478324532631	0.774620225563912
68271	144.525868674228	131.970666580722	0.0461633805040147	1.9717871369424	0.220150322589524	0.641515929268696	0.774620225563912
228807	368.140545043218	364.082040789934	0.0358385385750292	3.45734051681844	0.220147535321045	0.641518033468999	0.774620225563912
74487	61.0538497553582	55.7079638401698	0.0641091944389537	0.847507831061514	0.220087752498822	0.641563169407589	0.774620225563912
12288	3021.16848043235	2746.51236721078	0.0348932800107095	6.37512696395332	0.220917754555217	0.641622938444025	0.774628025800111
93694	53.6083317860343	57.6702637991996	-0.0847906565481914	0.628027470720986	0.219756783038452	0.641813186734973	0.774729311859992
170439	2076.33089398535	1996.76558507037	-0.0206298966484985	5.85956635233978	0.219756415185884	0.641813464742315	0.774729311859992
78232	2371.45975940553	2441.21657738392	-0.0210903439385314	6.05445609890033	0.219626518190124	0.641911653186346	0.774755376739483
230959	1752.0217632582	1737.71909442651	0.0202401313355811	5.62299121000141	0.219586787297185	0.641941692653181	0.774755376739483
70620	975.620319747415	945.627111255607	0.0509144837146889	4.63681872409266	0.220642756643574	0.642003730884388	0.774765900961801
18613	743.622984173136	740.321898406957	-0.0308418279023621	4.44634754222006	0.219324934880118	0.642139755514012	0.774865702323045
67394	48.4691088562803	45.5445954464103	0.0686990457929896	0.421734460497494	0.297935072405737	0.642302767642879	0.774998050038917
69312	37.0873968423568	35.6774606798087	0.0759480155768487	0.111697442136833	0.220405813280467	0.642419775993801	0.775074872547818
224697	1207.40011572715	1196.28996328184	0.0269138347958402	5.16266121227671	0.218877281369093	0.642478692028146	0.775081600154504
26912	244.895354517442	244.42939589964	0.0382928753999923	2.72897417967833	0.218698807585816	0.642613939935736	0.775180405213862
69434	47.9329579363839	47.8198876052685	0.0663354405211393	0.413109391080836	0.21854283395401	0.642732192446288	0.775224455413062
